id,customer_number,name,chain_name,segment,country,city,postal_code,street,vat_number,email_domain,phone,credit_limit,payment_terms_days,customer_discount_pct,account_manager_id,created_at,active
779,C-10779,Vuoma Friluft Oy,,INDEPENDENT,FI,Hämeenlinna,13100,Keskuskatu 81,FI77740042,vuoma.friluft.example,+358 40 445 3450,60000.00,14,10.0,10,2021-07-28,true
780,C-10780,Metsägear GmbH,,ONLINE,DE,Flensburg,24937,Bahnhofstraße 49,DE615642084,metsagear.example,+49 40 7198729,100000.00,14,2.0,10,2016-09-26,true
781,C-10781,Kerogear Oy,,ONLINE,FI,Tampere,33100,Asemakatu 97,FI37650239,kerogear.example,+358 40 995 6393,10000.00,45,2.0,9,2018-06-09,true
782,C-10782,Hiker'sstore Oy,,ONLINE,FI,Kuopio,70100,Hämeenkatu 93,FI88757296,hikersstore.example,+358 40 632 2705,10000.00,30,5.0,10,2026-08-03,true
783,C-10783,Kaira Sport & Fritid GmbH,,INDEPENDENT,DE,Berlin,10115,Am Markt 66,DE246235531,kaira.sport.fritid.example,+49 40 9994119,25000.00,45,2.0,8,2025-05-04,true
784,C-10784,Kalotti Outdoor ApS,,INDEPENDENT,DK,Odense,5000,Havnevej 31,DK42127444,kalotti.outdoor.example,+45 76 01 88 80,15000.00,30,0.0,10,2019-10-08,true
785,C-10785,Skogshop Oy,,ONLINE,FI,Lahti,15100,Hämeenkatu 8,FI60225043,skogshop.example,+358 40 357 9342,40000.00,30,3.0,8,2019-07-15,true
786,C-10786,Hiker's Sport Oy,,INDEPENDENT,FI,Joensuu,80100,Hämeenkatu 33,FI35234001,hikers.sport.example,+358 40 450 7506,5000.00,14,5.0,10,2017-05-02,true
787,C-10787,Turku Fritid Oy,,INDEPENDENT,FI,Turku,20100,Puistokatu 71,FI49446856,turku.fritid.example,+358 40 943 8862,15000.00,14,5.0,9,2016-09-28,true
788,C-10788,Hiker's Camping ApS,,INDEPENDENT,DK,Kolding,6000,Nørregade 16,DK22225644,hikers.camping.example,+45 30 76 85 54,60000.00,30,0.0,9,2026-07-20,true
789,C-10789,Vinter24 AS,,ONLINE,NO,Bodø,8006,Fjellveien 113,NO959574609MVA,vinter24.example,+47 982 55 689,40000.00,30,0.0,8,2020-12-18,true
790,C-10790,Basecamp Outdoor AB,,INDEPENDENT,SE,Stockholm,111 20,Drottninggatan 86,SE066532995201,basecamp.outdoor.example,+46 70 752 81 24,10000.00,30,5.0,9,2021-03-09,true
791,C-10791,Trondheim Outfitters AS,,DEPARTMENT_STORE,NO,Trondheim,7010,Skoleveien 106,NO970421343MVA,trondheim.outfitters.example,+47 983 50 119,40000.00,14,0.0,9,2026-07-06,true
792,C-10792,Laine Friluft Oy,,INDEPENDENT,FI,Kuopio,70100,Asemakatu 19,FI12468850,laine.friluft.example,+358 40 751 7525,25000.00,45,0.0,8,2016-05-15,true
793,C-10793,Hansen Urheilu AS,,INDEPENDENT,NO,Bergen,5003,Storgata 106,NO312651280MVA,hansen.urheilu.example,+47 910 38 165,100000.00,30,10.0,8,2016-01-11,true
794,C-10794,Luleå Adventures AB,,RENTAL_OUTFITTER,SE,Luleå,972 31,Järnvägsgatan 58,SE337097638701,lulea.adventures.example,+46 70 737 88 68,60000.00,14,0.0,8,2015-01-13,true
795,C-10795,Stockholm Friluft AB,,INDEPENDENT,SE,Stockholm,111 20,Norra Esplanaden 52,SE451326790101,stockholm.friluft.example,+46 70 323 79 58,100000.00,30,10.0,9,2026-01-17,true
796,C-10796,Gustafsson Friluft AB,,INDEPENDENT,SE,Östersund,831 30,Storgatan 52,SE797359297901,gustafsson.friluft.example,+46 70 798 95 65,25000.00,30,0.0,9,2016-04-11,true
797,C-10797,Järvinen Outdoor Oy,,INDEPENDENT,FI,Oulu,90100,Puistokatu 103,FI94711264,jarvinen.outdoor.example,+358 40 906 2732,60000.00,30,0.0,10,2020-09-29,true
798,C-10798,Tartu Friluft OÜ,,DEPARTMENT_STORE,EE,Tartu,51003,Sadama tn 113,EE476997126,tartu.friluft.example,+372 5008 0904,10000.00,30,2.0,9,2021-03-21,true
799,C-10799,Skog Outfitters Oy,,INDEPENDENT,FI,Helsinki,00100,Rantatie 25,FI30970924,skog.outfitters.example,+358 40 743 0415,60000.00,30,5.0,9,2024-07-12,true
800,C-10800,Aurora Sport & Fritid ApS,,INDEPENDENT,DK,Aalborg,9000,Nørregade 59,DK68620577,aurora.sport.fritid.example,+45 64 81 34 38,5000.00,60,0.0,9,2019-07-07,true
801,C-10801,Vidde Outdoor AB,,INDEPENDENT,SE,Malmö,211 20,Drottninggatan 21,SE835775910701,vidde.outdoor.example,+46 70 057 33 90,100000.00,30,7.5,9,2016-05-29,true
802,C-10802,Moen Outdoor AS,,INDEPENDENT,NO,Kristiansand,4610,Torggata 13,NO941379876MVA,moen.outdoor.example,+47 991 56 024,5000.00,45,7.5,8,2022-05-28,true
803,C-10803,Kokkola Guides Oy,,RENTAL_OUTFITTER,FI,Kokkola,67100,Mannerheimintie 112,FI99024996,kokkola.guides.example,+358 40 421 6885,25000.00,30,0.0,9,2017-10-29,true
804,C-10804,Kristiansand Expeditions AS,,RENTAL_OUTFITTER,NO,Kristiansand,4610,Strandveien 4,NO586119983MVA,kristiansand.expeditions.example,+47 933 13 352,100000.00,30,5.0,8,2017-05-18,true
805,C-10805,Stockholm Alpine Club,,CLUB_OR_SCHOOL,SE,Stockholm,111 20,Järnvägsgatan 101,SE979141895201,stockholm.alpine.club.example,+46 70 970 81 90,40000.00,14,3.0,9,2022-08-26,true
806,C-10806,Vuoma Sports ApS,,INDEPENDENT,DK,Aalborg,9000,Industrivej 37,DK02844764,vuoma.sports.example,+45 88 39 38 57,10000.00,45,0.0,8,2015-10-26,true
807,C-10807,Lahti Fritid Oy,,INDEPENDENT,FI,Lahti,15100,Kauppakatu 14,FI35328755,lahti.fritid.example,+358 40 198 3055,15000.00,30,0.0,9,2026-06-20,true
808,C-10808,Aurora Outdoor Oy,,DEPARTMENT_STORE,FI,Kuopio,70100,Teollisuustie 22,FI25485961,aurora.outdoor.example,+358 40 847 8738,5000.00,30,5.0,10,2024-12-07,true
809,C-10809,Copenhagen Retki ApS,,INDEPENDENT,DK,Copenhagen,1050,Skolevej 89,DK75637183,copenhagen.retki.example,+45 86 95 18 77,40000.00,30,10.0,8,2025-07-31,true
810,C-10810,Tampere Retki Oy,,INDEPENDENT,FI,Tampere,33100,Rantatie 94,FI84310683,tampere.retki.example,+358 40 123 0019,25000.00,30,5.0,9,2018-09-24,true
811,C-10811,Kallio Urheilu Oy,,INDEPENDENT,FI,Kuopio,70100,Torikatu 95,FI77931679,kallio.urheilu.example,+358 40 974 5589,60000.00,14,0.0,9,2025-10-05,true
812,C-10812,Aurora24 AS,,ONLINE,NO,Oslo,0150,Torggata 62,NO898306866MVA,aurora24.example,+47 909 77 339,10000.00,30,5.0,9,2021-07-17,true
813,C-10813,Selkä Camping AS,,DEPARTMENT_STORE,NO,Tromsø,9008,Skoleveien 83,NO091746931MVA,selka.camping.example,+47 952 03 314,15000.00,30,3.0,8,2021-11-09,true
814,C-10814,Suvanto24 OÜ,,ONLINE,EE,Tallinn,10111,Sadama tn 8,EE148457354,suvanto24.example,+372 5413 2449,100000.00,30,0.0,10,2018-01-16,true
815,C-10815,Vaara Adventure ApS,,INDEPENDENT,DK,Copenhagen,1050,Vestergade 80,DK15630157,vaara.adventure.example,+45 24 69 28 10,15000.00,45,12.0,10,2021-05-04,true
816,C-10816,Basecamp Outdoor AS,,INDEPENDENT,NO,Drammen,3015,Strandveien 17,NO145101592MVA,basecamp.outdoor.example,+47 925 70 179,15000.00,14,3.0,8,2016-08-24,true
817,C-10817,Sørensen Outdoor ApS,,DEPARTMENT_STORE,DK,Roskilde,4000,Østergade 56,DK58316689,sorensen.outdoor.example,+45 56 97 36 74,100000.00,30,5.0,9,2026-07-27,true
818,C-10818,Vinter Sport & Fritid AB,,INDEPENDENT,SE,Malmö,211 20,Norra Esplanaden 26,SE249234370001,vinter.sport.fritid.example,+46 70 206 49 60,5000.00,60,0.0,8,2024-05-19,true
819,C-10819,Metsä Trekking AS,,INDEPENDENT,NO,Bodø,8006,Industriveien 89,NO569537119MVA,metsa.trekking.example,+47 924 28 671,40000.00,30,12.0,9,2017-03-09,true
820,C-10820,Trail Sports Oy,,INDEPENDENT,FI,Espoo,02100,Hämeenkatu 56,FI45500120,trail.sports.example,+358 40 232 6122,15000.00,30,5.0,9,2016-12-12,true
821,C-10821,Göteborg Friluft AB,,INDEPENDENT,SE,Göteborg,411 04,Industrivägen 4,SE324096487901,goteborg.friluft.example,+46 70 422 44 74,15000.00,30,0.0,8,2015-02-17,true
822,C-10822,Polarstore OÜ,,ONLINE,EE,Tallinn,10111,Kooli tn 119,EE377805073,polarstore.example,+372 5464 1116,5000.00,14,0.0,9,2022-04-13,true
823,C-10823,Erästore Oy,,ONLINE,FI,Kuusamo,93600,Yliopistonkatu 54,FI83347758,erastore.example,+358 40 804 0163,15000.00,30,3.0,9,2024-02-24,true
824,C-10824,Nietos Turutstyr ApS,,DEPARTMENT_STORE,DK,Aarhus,8000,Skolevej 28,DK76296511,nietos.turutstyr.example,+45 82 72 50 40,60000.00,30,2.0,10,2019-06-12,true
825,C-10825,Metsä Camping Oy,,INDEPENDENT,FI,Seinäjoki,60100,Hämeenkatu 81,FI30172223,metsa.camping.example,+358 40 071 9696,10000.00,30,0.0,8,2019-01-26,true
826,C-10826,Östersund Friluft AB,,INDEPENDENT,SE,Östersund,831 30,Hamngatan 95,SE929404779101,ostersund.friluft.example,+46 70 345 88 40,5000.00,30,2.0,9,2017-03-05,true
827,C-10827,Nordlys Sports ApS,,INDEPENDENT,DK,Copenhagen,1050,Østergade 116,DK45716351,nordlys.sports.example,+45 77 53 70 86,10000.00,30,10.0,9,2017-07-23,true
828,C-10828,Suvanto Urheilu AB,,INDEPENDENT,SE,Karlstad,652 24,Industrivägen 77,SE750616092201,suvanto.urheilu.example,+46 70 041 44 57,10000.00,14,5.0,8,2026-06-07,true
829,C-10829,Ridge24 Oy,,ONLINE,FI,Lahti,15100,Hämeenkatu 114,FI91152383,ridge24.example,+358 40 299 0418,10000.00,30,12.0,9,2015-08-18,true
830,C-10830,Seinäjoki Expeditions Oy,,RENTAL_OUTFITTER,FI,Seinäjoki,60100,Keskuskatu 85,FI05548990,seinajoki.expeditions.example,+358 40 325 4526,15000.00,14,3.0,8,2026-02-14,true
831,C-10831,Kayak Adventure AB,,INDEPENDENT,SE,Malmö,211 20,Järnvägsgatan 22,SE139890866401,kayak.adventure.example,+46 70 433 28 23,60000.00,60,3.0,10,2018-07-09,true
832,C-10832,Kaamos Trekking AB,,INDEPENDENT,SE,Uppsala,753 10,Järnvägsgatan 118,SE299378901101,kaamos.trekking.example,+46 70 146 90 36,15000.00,60,3.0,8,2021-02-26,true
833,C-10833,Nordlysgear OÜ,,ONLINE,EE,Pärnu,80010,Pärnu mnt 119,EE015294688,nordlysgear.example,+372 5764 2434,25000.00,30,0.0,8,2016-04-05,true
834,C-10834,Turku Camping Oy,,INDEPENDENT,FI,Turku,20100,Puistokatu 32,FI37889104,turku.camping.example,+358 40 129 5819,15000.00,30,3.0,10,2023-12-11,true
835,C-10835,Kokkola Sport & Fritid Oy,,INDEPENDENT,FI,Kokkola,67100,Keskuskatu 115,FI05896849,kokkola.sport.fritid.example,+358 40 336 1643,10000.00,60,2.0,8,2020-08-11,true
836,C-10836,Suvanto Camping AB,,INDEPENDENT,SE,Östersund,831 30,Industrivägen 33,SE486758037301,suvanto.camping.example,+46 70 185 40 06,60000.00,30,12.0,8,2026-04-30,true
837,C-10837,Drammen Outfitters AS,,INDEPENDENT,NO,Drammen,3015,Torggata 61,NO463964301MVA,drammen.outfitters.example,+47 981 67 825,100000.00,60,3.0,9,2019-09-16,true
838,C-10838,Järvinen Urheilu Oy,,INDEPENDENT,FI,Helsinki,00100,Rantatie 115,FI52097261,jarvinen.urheilu.example,+358 40 559 2450,15000.00,30,2.0,9,2015-04-05,true
839,C-10839,Kristiansand Adventures AS,,RENTAL_OUTFITTER,NO,Kristiansand,4610,Fjellveien 42,NO958587598MVA,kristiansand.adventures.example,+47 964 10 952,15000.00,30,7.5,8,2026-08-18,false
840,C-10840,Eriksson Friluft AB,,DEPARTMENT_STORE,SE,Åre,837 52,Norra Esplanaden 16,SE522866760001,eriksson.friluft.example,+46 70 134 13 60,25000.00,30,2.0,9,2022-07-18,true
841,C-10841,Summitshop Oy,,ONLINE,FI,Oulu,90100,Keskuskatu 21,FI89050033,summitshop.example,+358 40 437 3252,100000.00,30,0.0,10,2025-01-27,true
842,C-10842,Hämeenlinna Outdoor School,,CLUB_OR_SCHOOL,FI,Hämeenlinna,13100,Keskuskatu 13,FI76533371,hameenlinna.outdoor.school.example,+358 40 070 8095,5000.00,30,2.0,9,2023-07-15,true
843,C-10843,Erä24 AB,,ONLINE,SE,Uppsala,753 10,Hamngatan 51,SE566210739701,era24.example,+46 70 309 95 83,25000.00,14,0.0,9,2026-06-26,true
844,C-10844,Poulsen Outdoor ApS,,INDEPENDENT,DK,Roskilde,4000,Nørregade 108,DK86094642,poulsen.outdoor.example,+45 34 27 66 34,10000.00,30,5.0,8,2016-10-15,true
845,C-10845,Kaamos Outdoor GmbH,,INDEPENDENT,DE,Hamburg,20095,Hafenstraße 25,DE972644785,kaamos.outdoor.example,+49 40 6123045,60000.00,60,12.0,10,2020-05-29,true
846,C-10846,Aapastore Oy,,ONLINE,FI,Hämeenlinna,13100,Kauppakatu 57,FI11880099,aapastore.example,+358 40 829 1877,25000.00,45,2.0,9,2021-11-22,true
847,C-10847,Erä24 ApS,,ONLINE,DK,Odense,5000,Østergade 28,DK65683669,era24.example,+45 25 27 13 07,40000.00,30,7.5,9,2015-07-19,true
848,C-10848,Polar Outfitters ApS,,INDEPENDENT,DK,Copenhagen,1050,Skolevej 23,DK10871173,polar.outfitters.example,+45 78 08 51 31,25000.00,14,0.0,10,2023-08-14,true
849,C-10849,Arctic Turutstyr AS,,INDEPENDENT,NO,Drammen,3015,Industriveien 42,NO948115198MVA,arctic.turutstyr.example,+47 973 12 306,5000.00,45,5.0,8,2020-08-04,true
850,C-10850,Tampere Scouts,,CLUB_OR_SCHOOL,FI,Tampere,33100,Asemakatu 53,FI01950202,tampere.scouts.example,+358 40 868 4540,10000.00,14,7.5,8,2020-07-06,true
851,C-10851,Fjäll Sport & Fritid Oy,,INDEPENDENT,FI,Vaasa,65100,Mannerheimintie 116,FI54227485,fjall.sport.fritid.example,+358 40 574 4203,10000.00,14,5.0,9,2018-08-20,true
852,C-10852,Aapashop Oy,,ONLINE,FI,Kuusamo,93600,Keskuskatu 65,FI26678777,aapashop.example,+358 40 746 3231,60000.00,45,3.0,10,2023-12-19,true
853,C-10853,Trailstore Oy,,ONLINE,FI,Vaasa,65100,Keskuskatu 85,FI55335084,trailstore.example,+358 40 903 8162,100000.00,14,2.0,8,2020-09-10,true
854,C-10854,Lahti Trekking Oy,,INDEPENDENT,FI,Lahti,15100,Hämeenkatu 75,FI85556678,lahti.trekking.example,+358 40 045 4652,40000.00,30,0.0,8,2025-02-10,true
855,C-10855,Compass Fritid GmbH,,INDEPENDENT,DE,Munich,80331,Hafenstraße 37,DE855324279,compass.fritid.example,+49 40 5528829,15000.00,60,0.0,8,2019-05-26,true
856,C-10856,Oslo Turutstyr AS,,INDEPENDENT,NO,Oslo,0150,Kirkegata 37,NO541166884MVA,oslo.turutstyr.example,+47 963 43 832,60000.00,30,0.0,9,2019-09-15,true
857,C-10857,Erä Trekking Oy,,INDEPENDENT,FI,Kuopio,70100,Keskuskatu 68,FI67541275,era.trekking.example,+358 40 872 1770,100000.00,14,5.0,9,2025-02-10,true
858,C-10858,Ridge Adventure AB,,INDEPENDENT,SE,Göteborg,411 04,Hamngatan 120,SE845324305501,ridge.adventure.example,+46 70 772 84 19,10000.00,30,5.0,10,2020-06-01,true
859,C-10859,Turku Turutstyr Oy,,INDEPENDENT,FI,Turku,20100,Rantatie 53,FI42329670,turku.turutstyr.example,+358 40 303 2393,15000.00,60,5.0,9,2023-08-25,true
860,C-10860,Ruskagear AB,,ONLINE,SE,Kiruna,981 31,Norra Esplanaden 120,SE248987602201,ruskagear.example,+46 70 331 88 85,100000.00,45,5.0,8,2022-06-09,true
861,C-10861,Vaasa Sport Oy,,INDEPENDENT,FI,Vaasa,65100,Yliopistonkatu 37,FI34658765,vaasa.sport.example,+358 40 776 4882,25000.00,30,5.0,9,2017-02-14,true
862,C-10862,Summit Outdoor Oy,,INDEPENDENT,FI,Kuusamo,93600,Asemakatu 23,FI67392517,summit.outdoor.example,+358 40 195 7831,25000.00,60,5.0,9,2020-06-22,true
863,C-10863,Basecampstore ApS,,ONLINE,DK,Aarhus,8000,Skolevej 40,DK88356476,basecampstore.example,+45 00 32 91 08,25000.00,45,0.0,9,2020-11-07,true
864,C-10864,Lehtonen Sport Oy,,INDEPENDENT,FI,Kuopio,70100,Hämeenkatu 111,FI15755128,lehtonen.sport.example,+358 40 699 7350,100000.00,30,7.5,8,2017-07-07,true
865,C-10865,Trondheim Scouts,,CLUB_OR_SCHOOL,NO,Trondheim,7010,Storgata 17,NO884282911MVA,trondheim.scouts.example,+47 961 42 225,15000.00,30,10.0,8,2020-02-15,true
866,C-10866,Hiker's Urheilu AS,,INDEPENDENT,NO,Hamar,2317,Kirkegata 36,NO671116749MVA,hikers.urheilu.example,+47 941 70 093,5000.00,30,0.0,10,2023-03-16,true
867,C-10867,Basecamp Outfitters AS,,INDEPENDENT,NO,Kristiansand,4610,Torggata 59,NO511029212MVA,basecamp.outfitters.example,+47 901 03 779,60000.00,45,10.0,8,2019-06-07,true
868,C-10868,Rakkagear Oy,,ONLINE,FI,Tampere,33100,Hämeenkatu 112,FI53697810,rakkagear.example,+358 40 967 5055,15000.00,30,12.0,10,2019-08-31,true
869,C-10869,Vaarashop ApS,,ONLINE,DK,Esbjerg,6700,Havnevej 101,DK26227194,vaarashop.example,+45 23 62 38 29,15000.00,30,0.0,10,2025-10-28,true
870,C-10870,Rovaniemi Expeditions Oy,,RENTAL_OUTFITTER,FI,Rovaniemi,96100,Puistokatu 41,FI87255534,rovaniemi.expeditions.example,+358 40 645 0050,100000.00,45,2.0,10,2020-07-20,true
871,C-10871,Kaira Sports Oy,,INDEPENDENT,FI,Turku,20100,Kauppakatu 113,FI43282205,kaira.sports.example,+358 40 298 1790,10000.00,30,5.0,9,2025-06-18,true
872,C-10872,Korhonen Sport Oy,,DEPARTMENT_STORE,FI,Jyväskylä,40100,Rantatie 53,FI95757524,korhonen.sport.example,+358 40 000 9789,25000.00,45,0.0,8,2022-01-21,true
873,C-10873,Bodø Sports AS,,INDEPENDENT,NO,Bodø,8006,Torggata 43,NO835168387MVA,bodo.sports.example,+47 939 25 103,25000.00,30,10.0,10,2021-07-16,true
874,C-10874,Ålesund Outdoor AS,,INDEPENDENT,NO,Ålesund,6002,Strandveien 16,NO563628497MVA,alesund.outdoor.example,+47 936 32 448,10000.00,60,2.0,8,2021-07-24,false
875,C-10875,Olsen Sport AS,,DEPARTMENT_STORE,NO,Drammen,3015,Strandveien 96,NO796477694MVA,olsen.sport.example,+47 901 11 350,10000.00,14,7.5,10,2026-05-23,true
876,C-10876,Hiker'sshop AS,,ONLINE,NO,Tromsø,9008,Torggata 62,NO254978281MVA,hikersshop.example,+47 922 08 591,100000.00,30,5.0,9,2016-06-19,true
877,C-10877,Lahti Hiking Association,,CLUB_OR_SCHOOL,FI,Lahti,15100,Kauppakatu 20,FI74584349,lahti.hiking.association.example,+358 40 585 8276,25000.00,14,12.0,10,2021-10-05,true
878,C-10878,Linköping Alpine Club,,CLUB_OR_SCHOOL,SE,Linköping,582 22,Hamngatan 24,SE030100143701,linkoping.alpine.club.example,+46 70 410 99 23,10000.00,30,5.0,8,2020-10-29,true
879,C-10879,Stockholm Turutstyr AB,,INDEPENDENT,SE,Stockholm,111 20,Fjällvägen 91,SE135416938701,stockholm.turutstyr.example,+46 70 593 84 59,25000.00,14,0.0,10,2023-10-28,true
880,C-10880,Kalottigear AB,,ONLINE,SE,Stockholm,111 20,Skolgatan 64,SE175225934401,kalottigear.example,+46 70 669 03 27,5000.00,14,2.0,8,2022-04-03,true
881,C-10881,Trailgear Oy,,ONLINE,FI,Rovaniemi,96100,Hämeenkatu 115,FI26551722,trailgear.example,+358 40 220 3056,60000.00,30,7.5,8,2022-10-05,true
882,C-10882,Kaira Urheilu AB,,INDEPENDENT,SE,Malmö,211 20,Kungsgatan 104,SE314480062801,kaira.urheilu.example,+46 70 787 33 32,15000.00,45,5.0,9,2020-06-11,true
883,C-10883,Linköping Outdoor School,,CLUB_OR_SCHOOL,SE,Linköping,582 22,Kungsgatan 53,SE655593130601,linkoping.outdoor.school.example,+46 70 642 15 96,15000.00,60,0.0,10,2024-06-21,true
884,C-10884,Kero Outfitters Oy,,INDEPENDENT,FI,Rovaniemi,96100,Rantatie 9,FI83102460,kero.outfitters.example,+358 40 904 0170,10000.00,30,5.0,10,2016-07-17,true
885,C-10885,Aapa Turutstyr AB,,INDEPENDENT,SE,Linköping,582 22,Hamngatan 108,SE781678068601,aapa.turutstyr.example,+46 70 886 15 15,10000.00,30,7.5,9,2022-07-20,true
886,C-10886,Kolding Expeditions ApS,,RENTAL_OUTFITTER,DK,Kolding,6000,Vestergade 83,DK21738173,kolding.expeditions.example,+45 22 52 20 95,60000.00,45,7.5,8,2018-01-20,true
887,C-10887,Basecamp Outfitters ApS,,INDEPENDENT,DK,Kolding,6000,Nørregade 76,DK43682120,basecamp.outfitters.example,+45 11 51 25 22,40000.00,45,0.0,9,2019-03-21,true
888,C-10888,Umeå Hiking Association,,CLUB_OR_SCHOOL,SE,Umeå,903 26,Fjällvägen 55,SE918174775101,umea.hiking.association.example,+46 70 771 72 15,5000.00,45,3.0,9,2015-10-12,true
889,C-10889,Fjäll Adventure Oy,,INDEPENDENT,FI,Joensuu,80100,Yliopistonkatu 68,FI72028494,fjall.adventure.example,+358 40 538 5457,60000.00,45,0.0,10,2025-08-18,true
890,C-10890,Summit Camping AB,,INDEPENDENT,SE,Linköping,582 22,Skolgatan 74,SE625750506501,summit.camping.example,+46 70 789 45 95,10000.00,14,3.0,8,2024-07-16,true
891,C-10891,Drammen Trekking AS,,INDEPENDENT,NO,Drammen,3015,Kirkegata 90,NO263792516MVA,drammen.trekking.example,+47 944 06 319,10000.00,14,10.0,10,2018-09-07,true
892,C-10892,Skog24 AB,,ONLINE,SE,Umeå,903 26,Skolgatan 56,SE593265695101,skog24.example,+46 70 815 80 62,15000.00,14,3.0,9,2016-10-13,true
893,C-10893,Esbjerg Outdoor ApS,,INDEPENDENT,DK,Esbjerg,6700,Nørregade 20,DK76419473,esbjerg.outdoor.example,+45 13 31 67 50,60000.00,60,5.0,10,2025-08-16,true
894,C-10894,Jyväskylä Rental Oy,,RENTAL_OUTFITTER,FI,Jyväskylä,40100,Hämeenkatu 102,FI70815661,jyvaskyla.rental.example,+358 40 576 8027,5000.00,45,7.5,9,2024-03-28,true
895,C-10895,Polar Friluft AS,,INDEPENDENT,NO,Bergen,5003,Strandveien 16,NO377560122MVA,polar.friluft.example,+47 949 61 080,25000.00,60,10.0,10,2026-07-17,true
896,C-10896,Basecamp Retki OÜ,,INDEPENDENT,EE,Tallinn,10111,Kooli tn 15,EE110547730,basecamp.retki.example,+372 5994 8435,40000.00,30,12.0,9,2016-06-06,true
897,C-10897,Basecamp Sport Oy,,INDEPENDENT,FI,Kuusamo,93600,Asemakatu 91,FI83523850,basecamp.sport.example,+358 40 882 1852,15000.00,30,7.5,9,2015-10-31,true
898,C-10898,Suvanto Trekking ApS,,INDEPENDENT,DK,Roskilde,4000,Østergade 23,DK51010880,suvanto.trekking.example,+45 17 04 03 83,15000.00,14,7.5,8,2026-06-11,true
899,C-10899,Skogstore AB,,ONLINE,SE,Östersund,831 30,Norra Esplanaden 79,SE640847189201,skogstore.example,+46 70 824 75 69,40000.00,14,0.0,8,2019-11-22,true
900,C-10900,Kokkola Friluft Oy,,INDEPENDENT,FI,Kokkola,67100,Puistokatu 26,FI95267758,kokkola.friluft.example,+358 40 608 7605,15000.00,60,5.0,9,2016-03-15,false
901,C-10901,Roskilde Retki ApS,,INDEPENDENT,DK,Roskilde,4000,Skolevej 67,DK81777257,roskilde.retki.example,+45 75 30 85 60,100000.00,30,7.5,10,2023-04-06,true
902,C-10902,Tartu Adventures OÜ,,RENTAL_OUTFITTER,EE,Tartu,51003,Kooli tn 77,EE448632528,tartu.adventures.example,+372 5461 3409,40000.00,30,3.0,8,2018-06-29,true
903,C-10903,Kaamos24 AS,,ONLINE,NO,Oslo,0150,Strandveien 118,NO032457215MVA,kaamos24.example,+47 956 70 974,10000.00,14,0.0,9,2025-02-19,true
904,C-10904,Niemi Urheilu Oy,,DEPARTMENT_STORE,FI,Joensuu,80100,Teollisuustie 13,FI53003658,niemi.urheilu.example,+358 40 555 4252,40000.00,60,12.0,10,2019-06-16,true
905,C-10905,Lillehammer Rental AS,,RENTAL_OUTFITTER,NO,Lillehammer,2609,Skoleveien 39,NO391029886MVA,lillehammer.rental.example,+47 927 85 783,60000.00,60,0.0,10,2021-04-03,true
906,C-10906,Aapa Outdoor AB,,DEPARTMENT_STORE,SE,Malmö,211 20,Fjällvägen 117,SE295599664901,aapa.outdoor.example,+46 70 967 75 50,15000.00,30,5.0,9,2024-12-16,true
907,C-10907,Kayak24 AB,,ONLINE,SE,Uppsala,753 10,Drottninggatan 45,SE566885391701,kayak24.example,+46 70 875 99 35,15000.00,30,5.0,10,2020-12-18,true
908,C-10908,Arctic Sport OÜ,,INDEPENDENT,EE,Tartu,51003,Narva mnt 111,EE982475383,arctic.sport.example,+372 5603 5307,40000.00,60,0.0,10,2019-04-16,false
909,C-10909,Kayak Retki ApS,,INDEPENDENT,DK,Aarhus,8000,Vestergade 74,DK14233990,kayak.retki.example,+45 50 51 82 36,10000.00,45,0.0,8,2021-09-29,true
910,C-10910,Kaamos Urheilu AB,,INDEPENDENT,SE,Göteborg,411 04,Skolgatan 13,SE102822550901,kaamos.urheilu.example,+46 70 046 07 62,60000.00,14,0.0,9,2026-06-29,true
911,C-10911,Mäkinen Friluft Oy,,INDEPENDENT,FI,Kittilä,99100,Yliopistonkatu 115,FI76142247,makinen.friluft.example,+358 40 928 0331,100000.00,45,12.0,9,2026-04-28,true
912,C-10912,Ruska Outfitters ApS,,INDEPENDENT,DK,Esbjerg,6700,Østergade 114,DK19447472,ruska.outfitters.example,+45 04 46 70 09,15000.00,30,10.0,10,2024-05-25,true
913,C-10913,Malmö Adventures AB,,RENTAL_OUTFITTER,SE,Malmö,211 20,Industrivägen 64,SE857027313801,malmo.adventures.example,+46 70 677 22 78,25000.00,60,7.5,9,2024-06-11,true
914,C-10914,Suvanto24 AB,,ONLINE,SE,Karlstad,652 24,Skolgatan 100,SE677587075601,suvanto24.example,+46 70 858 12 07,40000.00,14,5.0,8,2025-02-02,true
915,C-10915,Rakka Adventure AB,,INDEPENDENT,SE,Sundsvall,852 30,Fjällvägen 74,SE810731411901,rakka.adventure.example,+46 70 128 25 19,100000.00,14,0.0,8,2017-02-11,true
916,C-10916,Munich Retki GmbH,,INDEPENDENT,DE,Munich,80331,Bergweg 78,DE199342251,munich.retki.example,+49 40 1206688,40000.00,30,3.0,10,2021-02-05,true
917,C-10917,Erä24 Oy,,ONLINE,FI,Hämeenlinna,13100,Teollisuustie 61,FI05620745,era24.example,+358 40 804 9947,10000.00,30,5.0,8,2018-01-11,true
