id,product_id,list_price,currency,valid_from,valid_to,reason,created_by,created_at
2319,521,18.76,EUR,2022-07-01,2022-12-31,Currency adjustment,6,2022-06-22 11:22:00
2320,521,17.82,EUR,2023-01-01,2023-06-30,Competitive adjustment,7,2022-12-04 08:30:00
2321,521,18.27,EUR,2023-07-01,2023-12-31,Cost update,7,2023-06-11 12:30:00
2322,521,17.72,EUR,2024-01-01,2026-06-30,Clearance,7,2023-12-28 16:58:00
2323,521,16.83,EUR,2026-07-01,,Competitive adjustment,6,2026-06-05 09:03:00
2324,522,18.16,EUR,2024-12-04,2025-12-31,Initial listing,7,2024-11-09 15:28:00
2325,522,19.07,EUR,2026-01-01,,Currency adjustment,6,2025-12-06 11:05:00
2326,523,5.15,EUR,2022-03-07,2023-12-31,Initial listing,6,2022-02-14 14:55:00
2327,523,5.00,EUR,2024-01-01,2025-06-30,Competitive adjustment,7,2023-12-03 12:20:00
2328,523,4.85,EUR,2025-07-01,2025-12-31,Competitive adjustment,7,2025-06-07 13:10:00
2329,523,5.02,EUR,2026-01-01,2026-06-30,Supplier increase,7,2025-12-27 11:25:00
2330,523,4.77,EUR,2026-07-01,,Competitive adjustment,7,2026-06-26 13:24:00
2331,524,9.27,EUR,2019-05-01,2019-06-30,Initial listing,6,2019-04-07 11:03:00
2332,524,8.81,EUR,2019-07-01,2019-12-31,Competitive adjustment,7,2019-06-20 13:22:00
2333,524,9.16,EUR,2020-01-01,2020-12-31,Cost update,6,2019-12-02 16:54:00
2334,524,9.62,EUR,2021-01-01,2021-06-30,Currency adjustment,6,2020-12-09 08:31:00
2335,524,10.20,EUR,2021-07-01,2023-12-31,Cost update,7,2021-06-04 10:15:00
2336,524,10.71,EUR,2024-01-01,2024-06-30,Range repositioning,6,2023-12-13 11:46:00
2337,524,11.08,EUR,2024-07-01,2025-06-30,Currency adjustment,7,2024-06-01 12:19:00
2338,524,11.47,EUR,2025-07-01,2025-12-31,Currency adjustment,7,2025-06-15 15:35:00
2339,524,12.04,EUR,2026-01-01,2026-06-30,Cost update,6,2025-12-25 16:24:00
2340,524,11.44,EUR,2026-07-01,,Competitive adjustment,6,2026-06-22 15:02:00
2341,525,10.19,EUR,2019-10-15,2019-12-31,Initial listing,7,2019-09-22 15:01:00
2342,525,10.44,EUR,2020-01-01,2020-06-30,Range repositioning,7,2019-12-03 08:41:00
2343,525,10.75,EUR,2020-07-01,2022-06-30,Currency adjustment,6,2020-06-25 08:09:00
2344,525,10.96,EUR,2022-07-01,2022-12-31,Annual price update,6,2022-06-13 15:43:00
2345,525,11.23,EUR,2023-01-01,2023-06-30,Range repositioning,6,2022-12-22 11:21:00
2346,525,11.57,EUR,2023-07-01,2023-12-31,Cost update,6,2023-06-13 11:41:00
2347,525,12.03,EUR,2024-01-01,2025-12-31,Cost update,6,2023-12-27 11:26:00
2348,525,12.75,EUR,2026-01-01,2026-06-30,Currency adjustment,6,2025-12-18 09:21:00
2349,525,13.52,EUR,2026-07-01,,Currency adjustment,6,2026-06-11 13:13:00
2350,526,13.91,EUR,2022-05-03,2022-06-30,Initial listing,6,2022-04-12 11:22:00
2351,526,13.49,EUR,2022-07-01,2022-12-31,Clearance,7,2022-06-02 13:55:00
2352,526,14.30,EUR,2023-01-01,2023-12-31,Range repositioning,7,2022-12-21 09:17:00
2353,526,15.02,EUR,2024-01-01,2024-06-30,Currency adjustment,7,2023-12-20 08:58:00
2354,526,15.62,EUR,2024-07-01,2024-12-31,Cost update,7,2024-06-14 12:28:00
2355,526,14.84,EUR,2025-01-01,2026-06-30,Competitive adjustment,7,2024-12-29 14:12:00
2356,526,15.21,EUR,2026-07-01,,Annual price update,6,2026-06-14 15:13:00
2357,527,13.93,EUR,2020-05-07,2020-06-30,Initial listing,6,2020-05-02 16:03:00
2358,527,14.63,EUR,2020-07-01,2020-12-31,Currency adjustment,7,2020-06-28 16:11:00
2359,527,15.00,EUR,2021-01-01,2021-12-31,Annual price update,7,2020-12-03 13:26:00
2360,527,14.55,EUR,2022-01-01,2022-06-30,Clearance,7,2021-12-11 11:32:00
2361,527,15.42,EUR,2022-07-01,2022-12-31,Supplier increase,6,2022-06-12 14:13:00
2362,527,14.96,EUR,2023-01-01,2024-06-30,Clearance,6,2022-12-03 08:50:00
2363,527,15.71,EUR,2024-07-01,2024-12-31,Supplier increase,6,2024-06-16 10:18:00
2364,527,16.18,EUR,2025-01-01,,Supplier increase,7,2024-12-03 09:34:00
2365,528,13.11,EUR,2025-03-02,,Initial listing,7,2025-02-18 15:41:00
2366,529,13.01,EUR,2020-04-08,2020-06-30,Initial listing,7,2020-03-29 14:58:00
2367,529,13.34,EUR,2020-07-01,2021-06-30,Currency adjustment,7,2020-06-28 12:46:00
2368,529,12.94,EUR,2021-07-01,2021-12-31,Competitive adjustment,7,2021-06-21 15:38:00
2369,529,13.39,EUR,2022-01-01,2022-06-30,Annual price update,6,2021-12-12 12:27:00
2370,529,13.79,EUR,2022-07-01,,Range repositioning,6,2022-06-16 14:10:00
2371,530,10.68,EUR,2023-05-01,2025-12-31,Initial listing,7,2023-04-19 13:36:00
2372,530,10.95,EUR,2026-01-01,,Cost update,6,2025-12-16 09:01:00
2373,531,9.44,EUR,2024-02-08,2024-12-31,Initial listing,6,2024-01-22 15:16:00
2374,531,9.77,EUR,2025-01-01,,Cost update,7,2024-12-27 13:58:00
2375,532,9.62,EUR,2022-03-10,2023-12-31,Initial listing,6,2022-02-15 08:55:00
2376,532,10.10,EUR,2024-01-01,2024-06-30,Range repositioning,7,2023-12-24 11:59:00
2377,532,10.40,EUR,2024-07-01,,Currency adjustment,7,2024-06-16 12:34:00
2378,533,10.62,EUR,2022-07-29,2023-06-30,Initial listing,6,2022-07-03 14:43:00
2379,533,10.09,EUR,2023-07-01,2023-12-31,Clearance,7,2023-06-09 09:47:00
2380,533,10.34,EUR,2024-01-01,,Range repositioning,7,2023-12-28 12:00:00
2381,534,10.81,EUR,2025-12-11,2025-12-31,Initial listing,6,2025-12-02 08:06:00
2382,534,11.19,EUR,2026-01-01,,Supplier increase,7,2025-12-14 08:32:00
2383,535,45.27,EUR,2025-12-29,2026-06-30,Initial listing,7,2025-12-20 09:40:00
2384,535,46.40,EUR,2026-07-01,,Range repositioning,6,2026-06-26 15:17:00
2385,536,43.60,EUR,2021-12-14,2022-12-31,Initial listing,7,2021-11-23 16:20:00
2386,536,42.29,EUR,2023-01-01,2023-06-30,Clearance,6,2022-12-27 11:25:00
2387,536,44.40,EUR,2023-07-01,2026-06-30,Cost update,6,2023-06-26 12:36:00
2388,536,45.51,EUR,2026-07-01,,Cost update,6,2026-06-17 11:21:00
2389,537,47.14,EUR,2019-03-25,2019-06-30,Initial listing,7,2019-03-02 11:21:00
2390,537,48.32,EUR,2019-07-01,2019-12-31,Supplier increase,7,2019-06-17 16:54:00
2391,537,49.77,EUR,2020-01-01,2020-06-30,Annual price update,7,2019-12-28 11:05:00
2392,537,48.28,EUR,2020-07-01,2020-12-31,Clearance,7,2020-06-16 16:14:00
2393,537,46.83,EUR,2021-01-01,2022-06-30,Competitive adjustment,6,2020-12-18 08:39:00
2394,537,48.70,EUR,2022-07-01,2024-06-30,Currency adjustment,6,2022-06-21 15:49:00
2395,537,47.24,EUR,2024-07-01,2026-06-30,Clearance,7,2024-06-27 11:23:00
2396,537,50.00,EUR,2026-07-01,,Range repositioning,7,2026-06-16 11:42:00
2397,538,49.04,EUR,2019-09-01,2019-12-31,Initial listing,6,2019-08-04 09:34:00
2398,538,50.90,EUR,2020-01-01,2020-06-30,Annual price update,7,2019-12-27 11:54:00
2399,538,52.50,EUR,2020-07-01,2020-12-31,Annual price update,7,2020-06-06 15:41:00
2400,538,53.90,EUR,2021-01-01,2021-12-31,Range repositioning,7,2020-12-02 11:28:00
2401,538,52.50,EUR,2022-01-01,2025-12-31,Clearance,7,2021-12-09 13:00:00
2402,538,55.90,EUR,2026-01-01,,Cost update,7,2025-12-22 12:51:00
2403,539,43.97,EUR,2022-08-22,2023-06-30,Initial listing,6,2022-08-10 08:34:00
2404,539,45.73,EUR,2023-07-01,2023-12-31,Cost update,6,2023-06-28 15:04:00
2405,539,48.02,EUR,2024-01-01,2025-06-30,Currency adjustment,7,2023-12-16 16:16:00
2406,539,50.90,EUR,2025-07-01,2025-12-31,Annual price update,6,2025-06-23 08:12:00
2407,539,48.35,EUR,2026-01-01,,Competitive adjustment,7,2025-12-17 12:21:00
2408,540,6.47,EUR,2019-10-10,2020-12-31,Initial listing,6,2019-09-19 14:00:00
2409,540,6.63,EUR,2021-01-01,2022-12-31,Currency adjustment,7,2020-12-03 13:13:00
2410,540,6.83,EUR,2023-01-01,2023-06-30,Supplier increase,7,2022-12-18 08:27:00
2411,540,7.00,EUR,2023-07-01,2023-12-31,Annual price update,6,2023-06-07 09:08:00
2412,540,7.42,EUR,2024-01-01,2024-06-30,Cost update,7,2023-12-20 13:54:00
2413,540,7.20,EUR,2024-07-01,2024-12-31,Competitive adjustment,7,2024-06-01 11:08:00
2414,540,7.63,EUR,2025-01-01,2025-12-31,Cost update,7,2024-12-27 08:05:00
2415,540,7.86,EUR,2026-01-01,2026-06-30,Annual price update,6,2025-12-28 09:32:00
2416,540,8.06,EUR,2026-07-01,,Range repositioning,7,2026-06-25 10:58:00
2417,541,52.00,EUR,2024-10-27,,Initial listing,6,2024-10-01 14:48:00
2418,542,49.08,EUR,2026-01-15,2026-06-30,Initial listing,6,2026-01-05 15:33:00
2419,542,51.90,EUR,2026-07-01,,Supplier increase,6,2026-06-28 09:25:00
2420,543,58.90,EUR,2022-12-31,2022-12-31,Initial listing,6,2022-12-05 09:25:00
2421,543,62.50,EUR,2023-01-01,2023-12-31,Annual price update,6,2022-12-12 09:54:00
2422,543,64.90,EUR,2024-01-01,2024-06-30,Cost update,6,2023-12-12 11:55:00
2423,543,66.90,EUR,2024-07-01,2025-12-31,Cost update,7,2024-06-28 14:34:00
2424,543,70.90,EUR,2026-01-01,,Currency adjustment,7,2025-12-05 14:30:00
2425,544,59.90,EUR,2020-07-24,2020-12-31,Initial listing,6,2020-07-07 12:08:00
2426,544,61.00,EUR,2021-01-01,2021-06-30,Range repositioning,6,2020-12-07 16:32:00
2427,544,63.50,EUR,2021-07-01,2021-12-31,Annual price update,7,2021-06-16 11:19:00
2428,544,60.50,EUR,2022-01-01,2022-06-30,Clearance,6,2021-12-23 10:57:00
2429,544,63.90,EUR,2022-07-01,2023-06-30,Supplier increase,6,2022-06-06 15:03:00
2430,544,65.00,EUR,2023-07-01,2024-12-31,Supplier increase,7,2023-06-10 11:43:00
2431,544,67.50,EUR,2025-01-01,2025-06-30,Cost update,7,2024-12-02 11:37:00
2432,544,64.00,EUR,2025-07-01,2025-12-31,Competitive adjustment,7,2025-06-15 15:37:00
2433,544,66.90,EUR,2026-01-01,2026-06-30,Cost update,6,2025-12-22 14:40:00
2434,544,70.50,EUR,2026-07-01,,Range repositioning,6,2026-06-16 15:49:00
2435,545,65.90,EUR,2023-10-18,2023-12-31,Initial listing,6,2023-10-14 13:10:00
2436,545,68.50,EUR,2024-01-01,2024-12-31,Cost update,7,2023-12-19 16:40:00
2437,545,72.90,EUR,2025-01-01,,Annual price update,6,2024-12-17 14:23:00
2438,546,61.90,EUR,2019-03-06,2019-06-30,Initial listing,6,2019-02-25 10:52:00
2439,546,60.00,EUR,2019-07-01,2021-12-31,Clearance,7,2019-06-22 16:35:00
2440,546,63.00,EUR,2022-01-01,2022-12-31,Supplier increase,6,2021-12-29 11:22:00
2441,546,61.00,EUR,2023-01-01,2023-06-30,Clearance,6,2022-12-25 14:27:00
2442,546,57.90,EUR,2023-07-01,2025-12-31,Competitive adjustment,6,2023-06-15 10:44:00
2443,546,59.90,EUR,2026-01-01,2026-06-30,Supplier increase,7,2025-12-15 14:47:00
2444,546,58.00,EUR,2026-07-01,,Competitive adjustment,7,2026-06-09 10:37:00
2445,547,63.90,EUR,2023-02-08,2023-06-30,Initial listing,6,2023-01-17 12:32:00
2446,547,61.90,EUR,2023-07-01,2024-06-30,Competitive adjustment,6,2023-06-18 09:20:00
2447,547,65.90,EUR,2024-07-01,2025-06-30,Supplier increase,6,2024-06-04 13:45:00
2448,547,69.90,EUR,2025-07-01,,Supplier increase,6,2025-06-18 14:48:00
2449,548,2.26,EUR,2020-10-22,2020-12-31,Initial listing,7,2020-10-08 14:41:00
2450,548,2.34,EUR,2021-01-01,2021-06-30,Currency adjustment,6,2020-12-06 10:24:00
2451,548,2.39,EUR,2021-07-01,2021-12-31,Cost update,7,2021-06-23 08:59:00
2452,548,2.46,EUR,2022-01-01,2022-06-30,Currency adjustment,6,2021-12-11 15:44:00
2453,548,2.53,EUR,2022-07-01,2023-12-31,Cost update,6,2022-06-19 12:28:00
2454,548,2.66,EUR,2024-01-01,2024-12-31,Currency adjustment,7,2023-12-28 08:11:00
2455,548,2.77,EUR,2025-01-01,2025-12-31,Supplier increase,6,2024-12-06 12:15:00
2456,548,2.88,EUR,2026-01-01,2026-06-30,Cost update,6,2025-12-29 10:21:00
2457,548,3.00,EUR,2026-07-01,,Annual price update,6,2026-06-06 14:52:00
2458,549,2.34,EUR,2019-06-15,2019-06-30,Initial listing,6,2019-05-25 14:11:00
2459,549,2.46,EUR,2019-07-01,2019-12-31,Cost update,6,2019-06-03 09:54:00
2460,549,2.56,EUR,2020-01-01,2020-06-30,Cost update,7,2019-12-09 13:20:00
2461,549,2.65,EUR,2020-07-01,2021-12-31,Cost update,6,2020-06-15 08:09:00
2462,549,2.57,EUR,2022-01-01,2022-06-30,Clearance,6,2021-12-14 10:20:00
2463,549,2.67,EUR,2022-07-01,2025-06-30,Range repositioning,7,2022-06-26 10:57:00
2464,549,2.74,EUR,2025-07-01,2026-09-30,Currency adjustment,6,2025-06-15 11:08:00
2465,549,2.82,EUR,2026-10-01,,Scheduled supplier increase,7,2026-09-05 13:00:00
2466,550,2.15,EUR,2022-10-28,2022-12-31,Initial listing,7,2022-10-16 15:59:00
2467,550,2.28,EUR,2023-01-01,2026-06-30,Currency adjustment,6,2022-12-09 08:06:00
2468,550,2.21,EUR,2026-07-01,,Competitive adjustment,6,2026-06-18 15:40:00
2469,551,10.60,EUR,2026-03-05,,Initial listing,7,2026-02-22 09:22:00
2470,552,11.03,EUR,2020-08-08,2020-12-31,Initial listing,7,2020-07-14 10:10:00
2471,552,10.48,EUR,2021-01-01,2021-06-30,Competitive adjustment,7,2020-12-03 10:44:00
2472,552,10.90,EUR,2021-07-01,2021-12-31,Annual price update,7,2021-06-13 11:56:00
2473,552,11.45,EUR,2022-01-01,2022-06-30,Supplier increase,6,2021-12-22 15:52:00
2474,552,12.02,EUR,2022-07-01,2023-06-30,Supplier increase,7,2022-06-12 09:25:00
2475,552,11.42,EUR,2023-07-01,2026-06-30,Competitive adjustment,7,2023-06-18 13:31:00
2476,552,11.88,EUR,2026-07-01,,Cost update,7,2026-06-14 12:17:00
2477,553,10.38,EUR,2020-08-30,2020-12-31,Initial listing,6,2020-08-27 12:20:00
2478,553,10.69,EUR,2021-01-01,2022-06-30,Range repositioning,6,2020-12-05 15:42:00
2479,553,10.96,EUR,2022-07-01,2022-12-31,Supplier increase,7,2022-06-24 08:41:00
2480,553,11.34,EUR,2023-01-01,2023-06-30,Supplier increase,7,2022-12-28 08:58:00
2481,553,11.62,EUR,2023-07-01,2023-12-31,Range repositioning,6,2023-06-11 12:47:00
2482,553,11.04,EUR,2024-01-01,2024-06-30,Competitive adjustment,6,2023-12-18 12:01:00
2483,553,11.43,EUR,2024-07-01,2025-12-31,Annual price update,7,2024-06-15 08:31:00
2484,553,11.83,EUR,2026-01-01,,Range repositioning,6,2025-12-23 14:31:00
2485,554,11.07,EUR,2024-10-27,2024-12-31,Initial listing,7,2024-10-16 12:39:00
2486,554,10.52,EUR,2025-01-01,2026-06-30,Clearance,6,2024-12-12 13:56:00
2487,554,10.78,EUR,2026-07-01,,Range repositioning,7,2026-06-24 10:00:00
2488,555,16.57,EUR,2020-04-12,2020-06-30,Initial listing,6,2020-03-18 13:00:00
2489,555,16.98,EUR,2020-07-01,2022-06-30,Range repositioning,6,2020-06-23 08:11:00
2490,555,17.49,EUR,2022-07-01,2024-06-30,Supplier increase,7,2022-06-23 13:16:00
2491,555,16.62,EUR,2024-07-01,2025-12-31,Clearance,7,2024-06-16 08:00:00
2492,555,17.04,EUR,2026-01-01,2026-06-30,Range repositioning,7,2025-12-03 13:04:00
2493,555,17.89,EUR,2026-07-01,,Annual price update,7,2026-06-03 13:26:00
2494,556,5.97,EUR,2020-07-25,2020-12-31,Initial listing,6,2020-07-13 08:23:00
2495,556,6.33,EUR,2021-01-01,2021-06-30,Range repositioning,6,2020-12-04 10:13:00
2496,556,6.49,EUR,2021-07-01,2022-06-30,Supplier increase,7,2021-06-27 09:46:00
2497,556,6.62,EUR,2022-07-01,2022-12-31,Annual price update,6,2022-06-14 11:22:00
2498,556,6.95,EUR,2023-01-01,2024-12-31,Annual price update,7,2022-12-14 16:12:00
2499,556,7.19,EUR,2025-01-01,2025-12-31,Cost update,7,2024-12-08 10:17:00
2500,556,7.44,EUR,2026-01-01,,Annual price update,6,2025-12-11 14:45:00
2501,557,14.32,EUR,2026-03-10,,Initial listing,6,2026-03-05 16:55:00
2502,558,14.92,EUR,2023-10-18,2024-12-31,Initial listing,6,2023-09-23 11:00:00
2503,558,15.67,EUR,2025-01-01,2025-06-30,Currency adjustment,7,2024-12-14 16:50:00
2504,558,15.98,EUR,2025-07-01,,Cost update,6,2025-06-22 14:54:00
2505,559,8.81,EUR,2021-01-16,2021-06-30,Initial listing,6,2020-12-26 12:42:00
2506,559,8.99,EUR,2021-07-01,2022-12-31,Cost update,7,2021-06-17 11:17:00
2507,559,8.72,EUR,2023-01-01,2023-12-31,Clearance,7,2022-12-17 16:54:00
2508,559,9.16,EUR,2024-01-01,2025-06-30,Supplier increase,6,2023-12-21 16:15:00
2509,559,9.62,EUR,2025-07-01,,Currency adjustment,6,2025-06-27 11:10:00
2510,560,5.21,EUR,2019-05-29,2019-06-30,Initial listing,7,2019-05-03 12:13:00
2511,560,5.42,EUR,2019-07-01,2021-12-31,Range repositioning,7,2019-06-14 11:26:00
2512,560,5.58,EUR,2022-01-01,2022-12-31,Annual price update,7,2021-12-03 14:51:00
2513,560,5.78,EUR,2023-01-01,2023-06-30,Supplier increase,7,2022-12-07 13:27:00
2514,560,6.01,EUR,2023-07-01,2023-12-31,Annual price update,7,2023-06-07 09:33:00
2515,560,6.31,EUR,2024-01-01,2026-06-30,Currency adjustment,7,2023-12-14 15:35:00
2516,560,6.53,EUR,2026-07-01,,Currency adjustment,6,2026-06-26 12:04:00
2517,561,4.80,EUR,2022-05-24,2022-06-30,Initial listing,6,2022-04-28 08:07:00
2518,561,4.94,EUR,2022-07-01,2022-12-31,Range repositioning,7,2022-06-04 14:31:00
2519,561,4.79,EUR,2023-01-01,2023-12-31,Competitive adjustment,7,2022-12-17 08:28:00
2520,561,4.96,EUR,2024-01-01,2024-06-30,Currency adjustment,7,2023-12-06 15:20:00
2521,561,5.13,EUR,2024-07-01,2025-12-31,Range repositioning,6,2024-06-27 15:20:00
2522,561,5.26,EUR,2026-01-01,,Range repositioning,7,2025-12-24 10:42:00
2523,562,5.05,EUR,2019-12-13,2019-12-31,Initial listing,7,2019-12-04 08:42:00
2524,562,4.80,EUR,2020-01-01,2020-12-31,Competitive adjustment,6,2019-12-04 16:27:00
2525,562,4.97,EUR,2021-01-01,2021-12-31,Currency adjustment,6,2020-12-19 12:04:00
2526,562,5.14,EUR,2022-01-01,2022-06-30,Supplier increase,6,2021-12-24 16:05:00
2527,562,4.88,EUR,2022-07-01,2022-12-31,Competitive adjustment,6,2022-06-03 16:49:00
2528,562,5.17,EUR,2023-01-01,2023-06-30,Range repositioning,6,2022-12-09 14:01:00
2529,562,5.35,EUR,2023-07-01,2023-12-31,Cost update,6,2023-06-15 10:29:00
2530,562,5.08,EUR,2024-01-01,2024-12-31,Clearance,6,2023-12-23 16:21:00
2531,562,5.38,EUR,2025-01-01,2025-06-30,Supplier increase,7,2024-12-03 08:21:00
2532,562,5.60,EUR,2025-07-01,2025-12-31,Currency adjustment,6,2025-06-28 09:44:00
2533,562,5.43,EUR,2026-01-01,,Clearance,6,2025-12-22 09:11:00
2534,563,4.87,EUR,2019-02-24,2019-06-30,Initial listing,7,2019-02-14 09:04:00
2535,563,4.99,EUR,2019-07-01,2021-12-31,Annual price update,6,2019-06-13 16:44:00
2536,563,5.29,EUR,2022-01-01,2023-06-30,Range repositioning,6,2021-12-05 15:05:00
2537,563,5.40,EUR,2023-07-01,2023-12-31,Cost update,6,2023-06-24 12:02:00
2538,563,5.56,EUR,2024-01-01,2024-06-30,Annual price update,6,2023-12-19 10:51:00
2539,563,5.67,EUR,2024-07-01,2024-12-31,Range repositioning,6,2024-06-04 08:46:00
2540,563,5.95,EUR,2025-01-01,2025-06-30,Cost update,6,2024-12-17 12:32:00
2541,563,6.07,EUR,2025-07-01,2026-06-30,Supplier increase,7,2025-06-10 15:09:00
2542,563,5.77,EUR,2026-07-01,,Clearance,7,2026-06-15 14:01:00
2543,564,3.22,EUR,2025-08-17,2025-12-31,Initial listing,6,2025-08-07 10:05:00
2544,564,3.38,EUR,2026-01-01,2026-06-30,Annual price update,7,2025-12-08 15:45:00
2545,564,3.55,EUR,2026-07-01,,Cost update,7,2026-06-16 14:56:00
2546,565,2.88,EUR,2020-11-10,2020-12-31,Initial listing,7,2020-11-07 16:51:00
2547,565,3.02,EUR,2021-01-01,2021-06-30,Cost update,6,2020-12-22 12:05:00
2548,565,3.14,EUR,2021-07-01,2021-12-31,Currency adjustment,7,2021-06-10 08:15:00
2549,565,3.33,EUR,2022-01-01,2022-06-30,Annual price update,6,2021-12-04 15:04:00
2550,565,3.40,EUR,2022-07-01,2023-12-31,Cost update,7,2022-06-02 08:47:00
2551,565,3.57,EUR,2024-01-01,2024-06-30,Supplier increase,6,2023-12-18 10:55:00
2552,565,3.68,EUR,2024-07-01,2024-12-31,Range repositioning,6,2024-06-08 16:23:00
2553,565,3.86,EUR,2025-01-01,2025-06-30,Annual price update,6,2024-12-15 15:57:00
2554,565,3.67,EUR,2025-07-01,,Competitive adjustment,7,2025-06-21 15:07:00
2555,566,2.83,EUR,2024-04-22,2024-06-30,Initial listing,6,2024-04-05 10:44:00
2556,566,2.89,EUR,2024-07-01,2024-12-31,Supplier increase,7,2024-06-10 16:24:00
2557,566,3.06,EUR,2025-01-01,2025-06-30,Annual price update,7,2024-12-08 15:33:00
2558,566,3.18,EUR,2025-07-01,,Range repositioning,7,2025-06-10 08:32:00
2559,567,2.96,EUR,2023-11-02,2024-06-30,Initial listing,6,2023-10-19 13:07:00
2560,567,3.02,EUR,2024-07-01,2025-12-31,Annual price update,6,2024-06-06 08:13:00
2561,567,3.17,EUR,2026-01-01,,Cost update,7,2025-12-21 08:39:00
2562,568,4.77,EUR,2019-01-17,2019-12-31,Initial listing,7,2018-12-19 10:26:00
2563,568,4.53,EUR,2020-01-01,2020-12-31,Clearance,6,2019-12-02 14:08:00
2564,568,4.64,EUR,2021-01-01,2021-06-30,Currency adjustment,6,2020-12-19 15:22:00
2565,568,4.41,EUR,2021-07-01,2024-12-31,Clearance,6,2021-06-23 11:50:00
2566,568,4.63,EUR,2025-01-01,2025-06-30,Range repositioning,7,2024-12-29 14:19:00
2567,568,4.77,EUR,2025-07-01,2025-12-31,Currency adjustment,7,2025-06-23 14:06:00
2568,568,5.01,EUR,2026-01-01,2026-06-30,Range repositioning,7,2025-12-22 12:03:00
2569,568,4.86,EUR,2026-07-01,,Clearance,7,2026-06-17 15:00:00
2570,569,7.27,EUR,2024-02-18,2024-12-31,Initial listing,7,2024-01-20 08:08:00
2571,569,6.91,EUR,2025-01-01,,Clearance,6,2024-12-19 08:32:00
2572,570,6.55,EUR,2022-10-31,2024-06-30,Initial listing,7,2022-10-26 09:04:00
2573,570,6.94,EUR,2024-07-01,2025-06-30,Range repositioning,6,2024-06-19 10:58:00
2574,570,6.59,EUR,2025-07-01,,Clearance,7,2025-06-28 14:24:00
2575,571,12.88,EUR,2023-01-31,2023-12-31,Initial listing,6,2023-01-02 08:58:00
2576,571,12.24,EUR,2024-01-01,2024-12-31,Competitive adjustment,7,2023-12-29 13:48:00
2577,571,12.97,EUR,2025-01-01,,Supplier increase,7,2024-12-23 13:11:00
2578,572,18.74,EUR,2022-05-29,2022-12-31,Initial listing,7,2022-05-18 15:20:00
2579,572,18.18,EUR,2023-01-01,2025-06-30,Clearance,7,2022-12-29 12:58:00
2580,572,17.27,EUR,2025-07-01,2025-12-31,Clearance,7,2025-06-03 15:05:00
2581,572,18.31,EUR,2026-01-01,,Annual price update,6,2025-12-12 14:04:00
2582,573,19.69,EUR,2023-04-04,2023-12-31,Initial listing,7,2023-03-28 14:28:00
2583,573,20.38,EUR,2024-01-01,2024-12-31,Currency adjustment,7,2023-12-11 13:25:00
2584,573,20.89,EUR,2025-01-01,2025-12-31,Supplier increase,7,2024-12-17 10:06:00
2585,573,20.26,EUR,2026-01-01,,Clearance,7,2025-12-28 11:40:00
2586,574,18.63,EUR,2020-06-01,2021-12-31,Initial listing,7,2020-05-05 16:58:00
2587,574,19.19,EUR,2022-01-01,2022-06-30,Cost update,7,2021-12-21 09:08:00
2588,574,19.77,EUR,2022-07-01,2022-12-31,Annual price update,6,2022-06-12 12:33:00
2589,574,20.26,EUR,2023-01-01,2023-06-30,Range repositioning,7,2022-12-22 15:54:00
2590,574,20.97,EUR,2023-07-01,2024-06-30,Annual price update,7,2023-06-15 09:51:00
2591,574,20.34,EUR,2024-07-01,2024-12-31,Competitive adjustment,6,2024-06-19 13:25:00
2592,574,21.36,EUR,2025-01-01,2025-06-30,Supplier increase,6,2024-12-06 11:33:00
2593,574,20.29,EUR,2025-07-01,2026-06-30,Competitive adjustment,7,2025-06-03 11:13:00
2594,574,20.70,EUR,2026-07-01,,Supplier increase,7,2026-06-14 14:45:00
2595,575,2.14,EUR,2019-03-28,2019-06-30,Initial listing,7,2019-02-27 16:03:00
2596,575,2.19,EUR,2019-07-01,2019-12-31,Currency adjustment,6,2019-06-26 12:57:00
2597,575,2.28,EUR,2020-01-01,2020-06-30,Currency adjustment,6,2019-12-07 16:52:00
2598,575,2.37,EUR,2020-07-01,2022-12-31,Supplier increase,6,2020-06-10 13:08:00
2599,575,2.45,EUR,2023-01-01,2023-06-30,Currency adjustment,6,2022-12-12 12:57:00
2600,575,2.38,EUR,2023-07-01,2024-06-30,Clearance,7,2023-06-10 12:00:00
2601,575,2.26,EUR,2024-07-01,2024-12-31,Competitive adjustment,6,2024-06-14 14:20:00
