id,sku,ean,name,description,category_id,supplier_id,product_type,variant,colour,unit,case_pack,min_order_qty,weight_kg,active,discontinued_on,created_at
491,SIS-BAS-0044,6402026004910,Jäkälä Elv Hiking Shorts XS Moss Green,The Elv hiking shorts by Jäkälä. XS / Moss Green. Popular with rental outfitters and clubs.,6,3,Hiking Shorts,XS,Moss Green,pcs,6,6,0.295,true,,2020-05-31
492,SIS-BAS-0045,6402026004927,Jäkälä Elv Hiking Shorts XXL Moss Green,"Jäkälä Elv Hiking Shorts for base & mid layers. XXL / Moss Green. Built for Nordic conditions, season after season.",6,3,Hiking Shorts,XXL,Moss Green,pcs,1,1,0.194,true,,2019-02-27
493,SIS-BAS-0046,6402026004934,Jäkälä Elv Hiking Shorts S Moss Green,Reliable hiking shorts from Jäkälä's Elv range. S / Moss Green. A wholesale staple for outdoor retailers.,6,3,Hiking Shorts,S,Moss Green,pcs,6,6,0.235,true,,2019-08-14
494,SIS-BAS-0047,6402026004941,Jäkälä Kaamos WP Hiking Trousers S Petrol,"Jäkälä Kaamos WP: a hiking trousers that balances weight, durability and price. S / Petrol. Retail-ready packaging.",6,3,Hiking Trousers,S,Petrol,pcs,1,1,0.198,true,,2023-01-14
495,SIS-BAS-0048,6402026004958,Jäkälä Kaamos WP Hiking Trousers XXL Petrol,The Kaamos WP hiking trousers by Jäkälä. XXL / Petrol. Popular with rental outfitters and clubs.,6,3,Hiking Trousers,XXL,Petrol,pcs,1,1,0.390,true,,2024-12-31
496,SIS-BAS-0049,6402026004965,Jäkälä Kaamos WP Hiking Trousers XL Petrol,"Jäkälä Kaamos WP Hiking Trousers for base & mid layers. XL / Petrol. Built for Nordic conditions, season after season.",6,3,Hiking Trousers,XL,Petrol,pcs,12,12,0.258,true,,2022-07-31
497,SIS-BAS-0050,6402026004972,Jäkälä Kaamos WP Hiking Trousers XS Petrol,Reliable hiking trousers from Jäkälä's Kaamos WP range. XS / Petrol. A wholesale staple for outdoor retailers.,6,3,Hiking Trousers,XS,Petrol,pcs,1,1,0.291,true,,2025-12-06
498,SIS-BAS-0051,6402026004989,Jäkälä Kaamos WP Hiking Trousers M Petrol,"Jäkälä Kaamos WP: a hiking trousers that balances weight, durability and price. M / Petrol. Retail-ready packaging.",6,3,Hiking Trousers,M,Petrol,pcs,12,12,0.509,true,,2022-01-15
499,SIS-BAS-0052,6402026004996,Jäkälä Storm Eco Fleece Jacket M Sunset Yellow,The Storm Eco fleece jacket by Jäkälä. M / Sunset Yellow. Popular with rental outfitters and clubs.,6,3,Fleece Jacket,M,Sunset Yellow,pcs,6,6,0.226,true,,2023-03-16
500,SIS-BAS-0053,6402026005009,Jäkälä Storm Eco Fleece Jacket S Sunset Yellow,"Jäkälä Storm Eco Fleece Jacket for base & mid layers. S / Sunset Yellow. Built for Nordic conditions, season after season.",6,3,Fleece Jacket,S,Sunset Yellow,pcs,1,1,0.264,true,,2024-06-29
501,SIS-BAS-0054,6402026005016,Jäkälä Fjord XT Hiking Shorts XXL Ruby Red,Reliable hiking shorts from Jäkälä's Fjord XT range. XXL / Ruby Red. A wholesale staple for outdoor retailers.,6,3,Hiking Shorts,XXL,Ruby Red,pcs,12,12,0.218,true,,2024-11-17
502,SIS-BAS-0055,6402026005023,Jäkälä Fjord XT Hiking Shorts S Ruby Red,"Jäkälä Fjord XT: a hiking shorts that balances weight, durability and price. S / Ruby Red. Retail-ready packaging.",6,3,Hiking Shorts,S,Ruby Red,pcs,1,1,0.092,true,,2026-03-17
503,SIS-BAS-0056,6402026005030,Jäkälä Fjord XT Hiking Shorts L Ruby Red,The Fjord XT hiking shorts by Jäkälä. L / Ruby Red. Popular with rental outfitters and clubs.,6,3,Hiking Shorts,L,Ruby Red,pcs,12,12,0.211,true,,2019-08-13
504,SIS-BAS-0057,6402026005047,Jäkälä Fjord XT Hiking Shorts XL Ruby Red,"Jäkälä Fjord XT Hiking Shorts for base & mid layers. XL / Ruby Red. Built for Nordic conditions, season after season.",6,3,Hiking Shorts,XL,Ruby Red,pcs,6,6,0.211,true,,2019-11-14
505,TUN-KIT-0001,6402026005054,Tundra Kaamos XT Titanium Spork,Reliable titanium spork from Tundra's Kaamos XT range. A wholesale staple for outdoor retailers.,8,4,Titanium Spork,,,pcs,12,12,0.144,true,,2020-11-03
506,TUN-KIT-0002,6402026005061,Tundra Hyrsky XT Water Filter Black,"Tundra Hyrsky XT: a water filter that balances weight, durability and price. Black. Retail-ready packaging.",8,4,Water Filter,Black,Black,pcs,1,1,0.030,true,,2019-05-27
507,TUN-KIT-0003,6402026005078,Tundra Hyrsky XT Water Filter Sunset Yellow,The Hyrsky XT water filter by Tundra. Sunset Yellow. Popular with rental outfitters and clubs.,8,4,Water Filter,Sunset Yellow,Sunset Yellow,pcs,1,1,0.421,true,,2025-11-09
508,TUN-KIT-0004,6402026005085,Tundra Hyrsky XT Water Filter Petrol,"Tundra Hyrsky XT Water Filter for camp kitchen. Petrol. Built for Nordic conditions, season after season.",8,4,Water Filter,Petrol,Petrol,pcs,6,6,0.158,true,,2020-08-06
509,TUN-KIT-0005,6402026005092,Tundra Hyrsky XT Water Filter Ruby Red,Reliable water filter from Tundra's Hyrsky XT range. Ruby Red. A wholesale staple for outdoor retailers.,8,4,Water Filter,Ruby Red,Ruby Red,pcs,6,6,0.186,true,,2026-03-30
510,TUN-KIT-0006,6402026005108,Tundra Hyrsky XT Water Filter Graphite,"Tundra Hyrsky XT: a water filter that balances weight, durability and price. Graphite. Retail-ready packaging.",8,4,Water Filter,Graphite,Graphite,pcs,6,6,0.418,true,,2020-05-08
511,TUN-KIT-0007,6402026005115,Tundra Nordic Water Bottle Petrol,The Nordic water bottle by Tundra. Petrol. Popular with rental outfitters and clubs.,8,4,Water Bottle,Petrol,Petrol,pcs,1,1,0.314,true,,2023-08-13
512,TUN-KIT-0008,6402026005122,Tundra Nordic Water Bottle Forest,"Tundra Nordic Water Bottle for camp kitchen. Forest. Built for Nordic conditions, season after season.",8,4,Water Bottle,Forest,Forest,pcs,12,12,0.044,true,,2022-04-20
513,TUN-KIT-0009,6402026005139,Tundra Selkä WP Cookset Arctic White,Reliable cookset from Tundra's Selkä WP range. Arctic White. A wholesale staple for outdoor retailers.,8,4,Cookset,Arctic White,Arctic White,pcs,1,1,0.030,true,,2019-02-16
514,TUN-KIT-0010,6402026005146,Tundra Selkä WP Cookset Moss Green,"Tundra Selkä WP: a cookset that balances weight, durability and price. Moss Green. Retail-ready packaging.",8,4,Cookset,Moss Green,Moss Green,pcs,1,1,0.138,true,,2019-11-06
515,TUN-KIT-0011,6402026005153,Tundra Pallas WP Cookset Sand,The Pallas WP cookset by Tundra. Sand. Popular with rental outfitters and clubs.,8,4,Cookset,Sand,Sand,pcs,12,12,0.232,true,,2021-07-30
516,TUN-KIT-0012,6402026005160,Tundra Pallas WP Cookset Ochre,"Tundra Pallas WP Cookset for camp kitchen. Ochre. Built for Nordic conditions, season after season.",8,4,Cookset,Ochre,Ochre,pcs,1,1,0.061,true,,2024-11-06
517,TUN-KIT-0013,6402026005177,Tundra Pallas WP Cookset Forest,Reliable cookset from Tundra's Pallas WP range. Forest. A wholesale staple for outdoor retailers.,8,4,Cookset,Forest,Forest,pcs,6,6,0.171,true,,2020-08-26
518,TUN-KIT-0014,6402026005184,Tundra Rauk Pro Gas Canister 100 g,"Tundra Rauk Pro: a gas canister that balances weight, durability and price. 100 g. Retail-ready packaging.",8,4,Gas Canister,100 g,,pcs,1,1,0.195,false,2026-02-20,2024-12-28
519,TUN-KIT-0015,6402026005191,Tundra Summit WP Water Bottle Black,The Summit WP water bottle by Tundra. Black. Popular with rental outfitters and clubs.,8,4,Water Bottle,Black,Black,pcs,1,1,0.146,true,,2022-07-12
520,TUN-KIT-0016,6402026005207,Tundra Summit WP Water Bottle Graphite,"Tundra Summit WP Water Bottle for camp kitchen. Graphite. Built for Nordic conditions, season after season.",8,4,Water Bottle,Graphite,Graphite,pcs,1,1,0.151,true,,2026-03-21
521,TUN-KIT-0017,6402026005214,Tundra Summit WP Water Bottle Arctic White,Reliable water bottle from Tundra's Summit WP range. Arctic White. A wholesale staple for outdoor retailers.,8,4,Water Bottle,Arctic White,Arctic White,pcs,12,12,0.124,true,,2019-04-07
522,TUN-KIT-0018,6402026005221,Tundra Summit WP Water Bottle Moss Green,"Tundra Summit WP: a water bottle that balances weight, durability and price. Moss Green. Retail-ready packaging.",8,4,Water Bottle,Moss Green,Moss Green,pcs,12,12,0.029,true,,2024-12-04
523,TUN-KIT-0019,6402026005238,Tundra Nietos 2.0 Gas Canister 450 g,The Nietos 2.0 gas canister by Tundra. 450 g. Popular with rental outfitters and clubs.,8,4,Gas Canister,450 g,,pcs,6,6,0.079,true,,2022-03-07
524,TUN-KIT-0020,6402026005245,Tundra Sylarna XT Water Bottle Burnt Orange,"Tundra Sylarna XT Water Bottle for camp kitchen. Burnt Orange. Built for Nordic conditions, season after season.",8,4,Water Bottle,Burnt Orange,Burnt Orange,pcs,1,1,0.080,true,,2019-05-01
525,TUN-KIT-0021,6402026005252,Tundra Sylarna XT Water Bottle Deep Teal,Reliable water bottle from Tundra's Sylarna XT range. Deep Teal. A wholesale staple for outdoor retailers.,8,4,Water Bottle,Deep Teal,Deep Teal,pcs,1,1,0.291,true,,2019-10-15
526,TUN-KIT-0022,6402026005269,Tundra Varanger Eco Water Bottle Moss Green,"Tundra Varanger Eco: a water bottle that balances weight, durability and price. Moss Green. Retail-ready packaging.",8,4,Water Bottle,Moss Green,Moss Green,pcs,1,1,0.317,true,,2022-05-03
527,TUN-KIT-0023,6402026005276,Tundra Varanger Eco Water Bottle Midnight Blue,The Varanger Eco water bottle by Tundra. Midnight Blue. Popular with rental outfitters and clubs.,8,4,Water Bottle,Midnight Blue,Midnight Blue,pcs,1,1,0.084,true,,2020-05-07
528,TUN-KIT-0024,6402026005283,Tundra Varanger Eco Water Bottle Petrol,"Tundra Varanger Eco Water Bottle for camp kitchen. Petrol. Built for Nordic conditions, season after season.",8,4,Water Bottle,Petrol,Petrol,pcs,1,1,0.138,true,,2025-03-02
529,TUN-KIT-0025,6402026005290,Tundra Varanger Eco Water Bottle Lichen,Reliable water bottle from Tundra's Varanger Eco range. Lichen. A wholesale staple for outdoor retailers.,8,4,Water Bottle,Lichen,Lichen,pcs,12,12,0.141,true,,2020-04-08
530,TUN-KIT-0026,6402026005306,Tundra Fjord 2.0 Camp Stove Graphite,"Tundra Fjord 2.0: a camp stove that balances weight, durability and price. Graphite. Retail-ready packaging.",8,4,Camp Stove,Graphite,Graphite,pcs,1,1,0.367,true,,2023-05-01
531,TUN-KIT-0027,6402026005313,Tundra Fjord 2.0 Camp Stove Deep Teal,The Fjord 2.0 camp stove by Tundra. Deep Teal. Popular with rental outfitters and clubs.,8,4,Camp Stove,Deep Teal,Deep Teal,pcs,1,1,0.588,true,,2024-02-08
532,TUN-KIT-0028,6402026005320,Tundra Fjord 2.0 Camp Stove Ochre,"Tundra Fjord 2.0 Camp Stove for camp kitchen. Ochre. Built for Nordic conditions, season after season.",8,4,Camp Stove,Ochre,Ochre,pcs,1,1,0.448,true,,2022-03-10
533,TUN-KIT-0029,6402026005337,Tundra Fjord 2.0 Camp Stove Ruby Red,Reliable camp stove from Tundra's Fjord 2.0 range. Ruby Red. A wholesale staple for outdoor retailers.,8,4,Camp Stove,Ruby Red,Ruby Red,pcs,1,1,0.046,true,,2022-07-29
534,TUN-KIT-0030,6402026005344,Tundra Fjord 2.0 Camp Stove Slate Grey,"Tundra Fjord 2.0: a camp stove that balances weight, durability and price. Slate Grey. Retail-ready packaging.",8,4,Camp Stove,Slate Grey,Slate Grey,pcs,1,1,0.698,true,,2025-12-11
535,TUN-KIT-0031,6402026005351,Tundra Ruska Camp Stove Sunset Yellow,The Ruska camp stove by Tundra. Sunset Yellow. Popular with rental outfitters and clubs.,8,4,Camp Stove,Sunset Yellow,Sunset Yellow,pcs,1,1,0.102,true,,2025-12-29
536,TUN-KIT-0032,6402026005368,Tundra Ruska Camp Stove Petrol,"Tundra Ruska Camp Stove for camp kitchen. Petrol. Built for Nordic conditions, season after season.",8,4,Camp Stove,Petrol,Petrol,pcs,6,6,0.055,true,,2021-12-14
537,TUN-KIT-0033,6402026005375,Tundra Ruska Camp Stove Burnt Orange,Reliable camp stove from Tundra's Ruska range. Burnt Orange. A wholesale staple for outdoor retailers.,8,4,Camp Stove,Burnt Orange,Burnt Orange,pcs,1,1,0.662,true,,2019-03-25
538,TUN-KIT-0034,6402026005382,Tundra Ruska Camp Stove Lichen,"Tundra Ruska: a camp stove that balances weight, durability and price. Lichen. Retail-ready packaging.",8,4,Camp Stove,Lichen,Lichen,pcs,1,1,0.478,true,,2019-09-01
539,TUN-KIT-0035,6402026005399,Tundra Ruska Camp Stove Sand,The Ruska camp stove by Tundra. Sand. Popular with rental outfitters and clubs.,8,4,Camp Stove,Sand,Sand,pcs,1,1,0.556,true,,2022-08-22
540,TUN-KIT-0036,6402026005405,Tundra Joki Eco Titanium Spork,"Tundra Joki Eco Titanium Spork for camp kitchen. Built for Nordic conditions, season after season.",8,4,Titanium Spork,,,pcs,6,6,0.185,false,2022-10-22,2019-10-10
541,TUN-KIT-0037,6402026005412,Tundra Inari 2.0 Cookset Burnt Orange,Reliable cookset from Tundra's Inari 2.0 range. Burnt Orange. A wholesale staple for outdoor retailers.,8,4,Cookset,Burnt Orange,Burnt Orange,pcs,1,1,0.386,true,,2024-10-27
542,TUN-KIT-0038,6402026005429,Tundra Inari 2.0 Cookset Sunset Yellow,"Tundra Inari 2.0: a cookset that balances weight, durability and price. Sunset Yellow. Retail-ready packaging.",8,4,Cookset,Sunset Yellow,Sunset Yellow,pcs,1,1,0.151,true,,2026-01-15
543,TUN-KIT-0039,6402026005436,Tundra Kaamos Plus Cookset Sand,The Kaamos Plus cookset by Tundra. Sand. Popular with rental outfitters and clubs.,8,4,Cookset,Sand,Sand,pcs,1,1,0.082,true,,2022-12-31
544,TUN-KIT-0040,6402026005443,Tundra Kaamos Plus Cookset Sunset Yellow,"Tundra Kaamos Plus Cookset for camp kitchen. Sunset Yellow. Built for Nordic conditions, season after season.",8,4,Cookset,Sunset Yellow,Sunset Yellow,pcs,12,12,0.219,false,2023-08-07,2020-07-24
545,TUN-KIT-0041,6402026005450,Tundra Kaamos Plus Cookset Black,Reliable cookset from Tundra's Kaamos Plus range. Black. A wholesale staple for outdoor retailers.,8,4,Cookset,Black,Black,pcs,1,1,0.180,true,,2023-10-18
546,TUN-KIT-0042,6402026005467,Tundra Kaamos Plus Cookset Ruby Red,"Tundra Kaamos Plus: a cookset that balances weight, durability and price. Ruby Red. Retail-ready packaging.",8,4,Cookset,Ruby Red,Ruby Red,pcs,1,1,0.033,true,,2019-03-06
547,TUN-KIT-0043,6402026005474,Tundra Kaamos Plus Cookset Burnt Orange,The Kaamos Plus cookset by Tundra. Burnt Orange. Popular with rental outfitters and clubs.,8,4,Cookset,Burnt Orange,Burnt Orange,pcs,1,1,0.249,true,,2023-02-08
548,TUN-KIT-0044,6402026005481,Tundra Kallio Gas Canister 230 g,"Tundra Kallio Gas Canister for camp kitchen. 230 g. Built for Nordic conditions, season after season.",8,4,Gas Canister,230 g,,pcs,1,1,0.287,true,,2020-10-22
549,TUN-KIT-0045,6402026005498,Tundra Kallio Gas Canister 450 g,Reliable gas canister from Tundra's Kallio range. 450 g. A wholesale staple for outdoor retailers.,8,4,Gas Canister,450 g,,pcs,1,1,0.237,true,,2019-06-15
550,TUN-KIT-0046,6402026005504,Tundra Kallio Gas Canister 100 g,"Tundra Kallio: a gas canister that balances weight, durability and price. 100 g. Retail-ready packaging.",8,4,Gas Canister,100 g,,pcs,1,1,0.051,true,,2022-10-28
551,TUN-KIT-0047,6402026005511,Tundra Revontuli Insulated Mug Ochre,The Revontuli insulated mug by Tundra. Ochre. Popular with rental outfitters and clubs.,8,4,Insulated Mug,Ochre,Ochre,pcs,1,1,0.046,true,,2026-03-05
552,TUN-KIT-0048,6402026005528,Tundra Revontuli Insulated Mug Midnight Blue,"Tundra Revontuli Insulated Mug for camp kitchen. Midnight Blue. Built for Nordic conditions, season after season.",8,4,Insulated Mug,Midnight Blue,Midnight Blue,pcs,12,12,0.229,true,,2020-08-08
553,TUN-KIT-0049,6402026005535,Tundra Revontuli Insulated Mug Slate Grey,Reliable insulated mug from Tundra's Revontuli range. Slate Grey. A wholesale staple for outdoor retailers.,8,4,Insulated Mug,Slate Grey,Slate Grey,pcs,1,1,0.325,true,,2020-08-30
554,TUN-KIT-0050,6402026005542,Tundra Revontuli Insulated Mug Forest,"Tundra Revontuli: a insulated mug that balances weight, durability and price. Forest. Retail-ready packaging.",8,4,Insulated Mug,Forest,Forest,pcs,12,12,0.230,true,,2024-10-27
555,TUN-KIT-0051,6402026005559,Tundra Aapa 2.0 Water Bottle Petrol,The Aapa 2.0 water bottle by Tundra. Petrol. Popular with rental outfitters and clubs.,8,4,Water Bottle,Petrol,Petrol,pcs,1,1,0.344,true,,2020-04-12
556,TUN-KIT-0052,6402026005566,Tundra Tind Water Bottle Graphite,"Tundra Tind Water Bottle for camp kitchen. Graphite. Built for Nordic conditions, season after season.",8,4,Water Bottle,Graphite,Graphite,pcs,6,6,0.082,true,,2020-07-25
557,TUN-ACC-0001,6402026005573,Tundra Sylarna Lite Liner Gloves S Black,Reliable liner gloves from Tundra's Sylarna Lite range. S / Black. A wholesale staple for outdoor retailers.,14,4,Liner Gloves,S,Black,pcs,1,1,0.155,true,,2026-03-10
558,TUN-ACC-0002,6402026005580,Tundra Sylarna Lite Liner Gloves M Black,"Tundra Sylarna Lite: a liner gloves that balances weight, durability and price. M / Black. Retail-ready packaging.",14,4,Liner Gloves,M,Black,pcs,1,1,0.108,true,,2023-10-18
559,TUN-ACC-0003,6402026005597,Tundra Summit Eco Map Case,The Summit Eco map case by Tundra. Popular with rental outfitters and clubs.,14,4,Map Case,,,pcs,1,1,0.129,true,,2021-01-16
560,TUN-ACC-0004,6402026005603,Tundra Hyrsky 2.0 Neck Gaiter Lichen,"Tundra Hyrsky 2.0 Neck Gaiter for accessories & maintenance. Lichen. Built for Nordic conditions, season after season.",14,4,Neck Gaiter,Lichen,Lichen,pcs,1,1,0.074,true,,2019-05-29
561,TUN-ACC-0005,6402026005610,Tundra Hyrsky 2.0 Neck Gaiter Midnight Blue,Reliable neck gaiter from Tundra's Hyrsky 2.0 range. Midnight Blue. A wholesale staple for outdoor retailers.,14,4,Neck Gaiter,Midnight Blue,Midnight Blue,pcs,1,1,0.092,true,,2022-05-24
562,TUN-ACC-0006,6402026005627,Tundra Hyrsky 2.0 Neck Gaiter Burnt Orange,"Tundra Hyrsky 2.0: a neck gaiter that balances weight, durability and price. Burnt Orange. Retail-ready packaging.",14,4,Neck Gaiter,Burnt Orange,Burnt Orange,pcs,1,1,0.128,true,,2019-12-13
563,TUN-ACC-0007,6402026005634,Tundra Hyrsky 2.0 Neck Gaiter Petrol,The Hyrsky 2.0 neck gaiter by Tundra. Petrol. Popular with rental outfitters and clubs.,14,4,Neck Gaiter,Petrol,Petrol,pcs,1,1,0.025,true,,2019-02-24
564,TUN-ACC-0008,6402026005641,Tundra Tuuli WP Neck Gaiter Sand,"Tundra Tuuli WP Neck Gaiter for accessories & maintenance. Sand. Built for Nordic conditions, season after season.",14,4,Neck Gaiter,Sand,Sand,pcs,1,1,0.085,true,,2025-08-17
565,TUN-ACC-0009,6402026005658,Tundra Tuuli WP Neck Gaiter Ruby Red,Reliable neck gaiter from Tundra's Tuuli WP range. Ruby Red. A wholesale staple for outdoor retailers.,14,4,Neck Gaiter,Ruby Red,Ruby Red,pcs,1,1,0.026,true,,2020-11-10
566,TUN-ACC-0010,6402026005665,Tundra Tuuli WP Neck Gaiter Arctic White,"Tundra Tuuli WP: a neck gaiter that balances weight, durability and price. Arctic White. Retail-ready packaging.",14,4,Neck Gaiter,Arctic White,Arctic White,pcs,6,6,0.055,true,,2024-04-22
567,TUN-ACC-0011,6402026005672,Tundra Tuuli WP Neck Gaiter Ochre,The Tuuli WP neck gaiter by Tundra. Ochre. Popular with rental outfitters and clubs.,14,4,Neck Gaiter,Ochre,Ochre,pcs,1,1,0.094,true,,2023-11-02
568,TUN-ACC-0012,6402026005689,Tundra Fjord Neck Gaiter Moss Green,"Tundra Fjord Neck Gaiter for accessories & maintenance. Moss Green. Built for Nordic conditions, season after season.",14,4,Neck Gaiter,Moss Green,Moss Green,pcs,12,12,0.062,true,,2019-01-17
569,TUN-ACC-0013,6402026005696,Tundra Elv Lite Beanie Sunset Yellow,Reliable beanie from Tundra's Elv Lite range. Sunset Yellow. A wholesale staple for outdoor retailers.,14,4,Beanie,Sunset Yellow,Sunset Yellow,pcs,6,6,0.022,true,,2024-02-18
570,TUN-ACC-0014,6402026005702,Tundra Elv Lite Beanie Graphite,"Tundra Elv Lite: a beanie that balances weight, durability and price. Graphite. Retail-ready packaging.",14,4,Beanie,Graphite,Graphite,pcs,1,1,0.033,true,,2022-10-31
571,TUN-ACC-0015,6402026005719,Tundra Storm WP Repair Kit,The Storm WP repair kit by Tundra. Popular with rental outfitters and clubs.,14,4,Repair Kit,,,pcs,1,1,0.114,true,,2023-01-31
572,TUN-ACC-0016,6402026005726,Tundra Storm Pro Liner Gloves XXL Ochre,"Tundra Storm Pro Liner Gloves for accessories & maintenance. XXL / Ochre. Built for Nordic conditions, season after season.",14,4,Liner Gloves,XXL,Ochre,pcs,1,1,0.029,true,,2022-05-29
573,TUN-ACC-0017,6402026005733,Tundra Storm Pro Liner Gloves XS Ochre,Reliable liner gloves from Tundra's Storm Pro range. XS / Ochre. A wholesale staple for outdoor retailers.,14,4,Liner Gloves,XS,Ochre,pcs,1,1,0.178,false,2025-05-04,2023-04-04
