id,product_id,warehouse_id,moved_at,movement_type,quantity,reference,balance_after
19662,2039,2,2025-10-22 10:00:12,SHIPMENT,-8,SH-2025-002991,2
19663,2181,2,2025-10-22 10:00:12,SHIPMENT,-12,SH-2025-002991,20
19664,2964,2,2025-10-22 10:00:12,SHIPMENT,-2,SH-2025-002991,5
19665,619,2,2025-10-22 10:05:08,SHIPMENT,-12,SH-2025-002768,156
19666,796,2,2025-10-22 10:05:08,SHIPMENT,-12,SH-2025-002768,48
19667,1067,2,2025-10-22 10:05:08,SHIPMENT,-3,SH-2025-002768,0
19668,1503,2,2025-10-22 10:05:08,SHIPMENT,-36,SH-2025-002768,72
19669,665,1,2025-10-22 10:10:19,SHIPMENT,-12,SH-2025-002780,0
19670,671,1,2025-10-22 10:10:19,SHIPMENT,-30,SH-2025-002780,36
19671,1024,1,2025-10-22 10:10:19,SHIPMENT,-2,SH-2025-002780,0
19672,1814,1,2025-10-22 10:10:19,SHIPMENT,-30,SH-2025-002780,0
19673,2293,1,2025-10-22 10:10:19,SHIPMENT,-4,SH-2025-002780,12
19674,2766,1,2025-10-22 10:10:19,SHIPMENT,-1,SH-2025-002780,6
19675,1814,1,2025-10-22 10:11:19,RECEIPT,6,PO-2025-25832,6
19676,3055,2,2025-10-22 10:30:41,RECEIPT,2,PO-2025-36272,2
19677,35,3,2025-10-22 10:41:56,SHIPMENT,-4,SH-2025-003220,0
19678,205,3,2025-10-22 10:41:56,SHIPMENT,-48,SH-2025-003220,0
19679,920,3,2025-10-22 10:41:56,SHIPMENT,-2,SH-2025-003220,14
19680,1926,3,2025-10-22 10:41:56,SHIPMENT,-2,SH-2025-003220,4
19681,2614,3,2025-10-22 10:41:56,SHIPMENT,-20,SH-2025-003220,0
19682,2326,2,2025-10-22 10:48:36,RECEIPT,1,PO-2025-30009,1
19683,1700,1,2025-10-22 10:52:38,RECEIPT,6,PO-2025-24801,6
19684,224,1,2025-10-22 11:11:33,SHIPMENT,-60,SH-2025-002839,48
19685,1814,1,2025-10-22 11:11:33,SHIPMENT,-6,SH-2025-002839,0
19686,2468,1,2025-10-22 11:11:33,SHIPMENT,-48,SH-2025-002839,30
19687,266,3,2025-10-22 11:30:02,RECEIPT,3,PO-2025-12337,3
19688,481,1,2025-10-22 11:43:19,SHIPMENT,-5,SH-2025-003231,5
19689,1199,1,2025-10-22 11:43:19,SHIPMENT,-6,SH-2025-003231,96
19690,1249,1,2025-10-22 11:43:19,SHIPMENT,-4,SH-2025-003231,0
19691,1521,1,2025-10-22 11:43:19,SHIPMENT,-12,SH-2025-003231,36
19692,2169,1,2025-10-22 11:43:19,SHIPMENT,-8,SH-2025-003231,2
19693,2740,1,2025-10-22 11:43:19,SHIPMENT,-3,SH-2025-003231,0
19694,2,3,2025-10-22 11:49:57,RECEIPT,20,PO-2025-10013,20
19695,8,2,2025-10-22 11:50:43,SHIPMENT,-96,SH-2025-003296,0
19696,1004,2,2025-10-22 11:50:43,SHIPMENT,-2,SH-2025-003296,0
19697,1292,2,2025-10-22 11:50:43,SHIPMENT,-5,SH-2025-003296,0
19698,1621,2,2025-10-22 11:50:43,SHIPMENT,-10,SH-2025-003296,4
19699,2999,2,2025-10-22 11:50:43,SHIPMENT,-12,SH-2025-003296,48
19700,284,2,2025-10-22 11:51:10,RECEIPT,180,PO-2025-12591,180
19701,1564,1,2025-10-22 11:51:16,RECEIPT,13,PO-2025-23804,13
19702,1771,2,2025-10-22 11:58:25,SHIPMENT,-1,SH-2025-003496,7
19703,159,1,2025-10-22 12:01:23,SHIPMENT,-1,SH-2025-003240,8
19704,1248,1,2025-10-22 12:01:23,SHIPMENT,-30,SH-2025-003240,0
19705,3176,1,2025-10-22 12:01:23,SHIPMENT,-8,SH-2025-003240,12
19706,1006,1,2025-10-22 12:04:30,SHIPMENT,-12,SH-2025-003502,12
19707,1199,1,2025-10-22 12:04:30,SHIPMENT,-18,SH-2025-003502,78
19708,1330,1,2025-10-22 12:04:30,SHIPMENT,-24,SH-2025-003502,156
19709,1902,1,2025-10-22 12:04:30,SHIPMENT,-60,SH-2025-003502,12
19710,994,1,2025-10-22 12:08:16,SHIPMENT,-1,SH-2025-002734,7
19711,1103,1,2025-10-22 12:08:16,SHIPMENT,-6,SH-2025-002734,20
19712,1495,1,2025-10-22 12:08:16,SHIPMENT,-60,SH-2025-002734,24
19713,3153,2,2025-10-22 12:35:27,RECEIPT,12,PO-2025-37111,12
19714,471,2,2025-10-22 12:35:42,RECEIPT,156,PO-2025-14174,156
19715,189,1,2025-10-22 12:39:26,RECEIPT,66,PO-2025-11531,66
19716,240,1,2025-10-22 12:41:43,SHIPMENT,-48,SH-2025-002781,30
19717,1084,1,2025-10-22 12:41:43,SHIPMENT,-12,SH-2025-002781,8
19718,1319,1,2025-10-22 12:41:43,SHIPMENT,-8,SH-2025-002781,12
19719,1792,1,2025-10-22 12:41:43,SHIPMENT,-12,SH-2025-002781,84
19720,293,2,2025-10-22 12:53:02,SHIPMENT,-8,SH-2025-003247,12
19721,901,2,2025-10-22 12:53:02,SHIPMENT,-30,SH-2025-003247,144
19722,1777,2,2025-10-22 12:53:02,SHIPMENT,-2,SH-2025-003247,24
19723,2209,2,2025-10-22 12:53:02,SHIPMENT,-6,SH-2025-003247,4
19724,576,1,2025-10-22 12:53:34,SHIPMENT,-12,SH-2025-003084,30
19725,1252,1,2025-10-22 12:53:34,SHIPMENT,-12,SH-2025-003084,0
19726,2756,1,2025-10-22 12:53:34,SHIPMENT,-18,SH-2025-003084,24
19727,2982,1,2025-10-22 12:53:34,SHIPMENT,-60,SH-2025-003084,24
19728,439,1,2025-10-22 13:02:56,SHIPMENT,-2,SH-2025-003128,0
19729,510,1,2025-10-22 13:02:56,SHIPMENT,-6,SH-2025-003128,54
19730,1623,1,2025-10-22 13:02:56,SHIPMENT,-12,SH-2025-003128,10
19731,1717,1,2025-10-22 13:02:56,SHIPMENT,-12,SH-2025-003128,48
19732,1941,1,2025-10-22 13:02:56,SHIPMENT,-24,SH-2025-003128,0
19733,2496,1,2025-10-22 13:02:56,SHIPMENT,-6,SH-2025-003128,30
19734,2901,1,2025-10-22 13:02:56,SHIPMENT,-1,SH-2025-003128,12
19735,263,1,2025-10-22 13:06:01,SHIPMENT,-2,SH-2025-003244,0
19736,292,1,2025-10-22 13:06:01,SHIPMENT,-20,SH-2025-003244,0
19737,629,1,2025-10-22 13:06:01,SHIPMENT,-36,SH-2025-003244,0
19738,1792,1,2025-10-22 13:06:01,SHIPMENT,-36,SH-2025-003244,48
19739,403,1,2025-10-22 13:15:33,SHIPMENT,-4,SH-2025-003198,0
19740,710,1,2025-10-22 13:15:33,SHIPMENT,-36,SH-2025-003198,24
19741,1312,1,2025-10-22 13:15:33,SHIPMENT,-12,SH-2025-003198,0
19742,2189,1,2025-10-22 13:15:33,SHIPMENT,-6,SH-2025-003198,42
19743,2561,1,2025-10-22 13:15:33,SHIPMENT,-5,SH-2025-003198,11
19744,2766,1,2025-10-22 13:15:33,SHIPMENT,-6,SH-2025-003198,0
19745,3038,1,2025-10-22 13:28:40,RECEIPT,80,PO-2025-36134,80
19746,763,2,2025-10-22 13:36:58,RECEIPT,39,PO-2025-16889,39
19747,3146,2,2025-10-22 13:36:58,RECEIPT,66,PO-2025-37068,66
19748,1095,2,2025-10-22 13:41:26,SHIPMENT,-36,SH-2025-002935,96
19749,2269,2,2025-10-22 13:41:26,SHIPMENT,-12,SH-2025-002935,20
19750,167,2,2025-10-22 14:21:38,SHIPMENT,-5,SH-2025-003294,3
19751,1170,2,2025-10-22 14:21:38,SHIPMENT,-4,SH-2025-003294,11
19752,1564,2,2025-10-22 14:21:38,SHIPMENT,-1,SH-2025-003294,1
19753,1727,2,2025-10-22 14:21:38,SHIPMENT,-12,SH-2025-003294,5
19754,2051,2,2025-10-22 14:21:38,SHIPMENT,-4,SH-2025-003294,1
19755,2890,2,2025-10-22 14:21:38,SHIPMENT,-20,SH-2025-003294,0
19756,3061,2,2025-10-22 14:21:38,SHIPMENT,-2,SH-2025-003294,26
19757,1767,1,2025-10-22 14:24:32,SHIPMENT,-6,SH-2025-003229,28
19758,2555,1,2025-10-22 14:24:32,SHIPMENT,-10,SH-2025-003229,7
19759,1531,2,2025-10-22 14:26:10,SHIPMENT,-6,SH-2025-002652,2
19760,2460,2,2025-10-22 14:26:10,SHIPMENT,-5,SH-2025-002652,25
19761,2394,1,2025-10-22 14:27:56,RECEIPT,42,PO-2025-30449,42
19762,130,1,2025-10-22 14:36:38,SHIPMENT,-2,SH-2025-002831,7
19763,416,1,2025-10-22 14:36:38,SHIPMENT,-6,SH-2025-002831,54
19764,2181,1,2025-10-22 14:36:38,SHIPMENT,-20,SH-2025-002831,40
19765,2890,1,2025-10-22 14:36:38,SHIPMENT,-12,SH-2025-002831,22
19766,3174,1,2025-10-22 14:36:38,SHIPMENT,-24,SH-2025-002831,0
19767,878,2,2025-10-22 14:48:36,RECEIPT,3,PO-2025-17895,3
19768,301,3,2025-10-22 15:02:48,SHIPMENT,-6,SH-2025-002751,12
19769,1294,3,2025-10-22 15:02:48,SHIPMENT,-12,SH-2025-002751,0
19770,2601,3,2025-10-22 15:02:48,SHIPMENT,-10,SH-2025-002751,14
19771,2968,3,2025-10-22 15:02:48,SHIPMENT,-3,SH-2025-002751,0
19772,341,2,2025-10-22 15:22:31,SHIPMENT,-12,SH-2025-002795,10
19773,1750,2,2025-10-22 15:22:31,SHIPMENT,-6,SH-2025-002795,0
19774,1971,3,2025-10-22 15:29:18,SHIPMENT,-96,SH-2025-002600,36
19775,23,2,2025-10-22 16:17:20,SHIPMENT,-12,SH-2025-003359,5
19776,2083,2,2025-10-22 16:17:20,SHIPMENT,-60,SH-2025-003359,144
19777,579,2,2025-10-22 16:28:46,SHIPMENT,-6,SH-2025-003571,2
19778,3037,2,2025-10-22 16:28:46,SHIPMENT,-6,SH-2025-003571,23
19779,246,1,2025-10-22 16:34:01,SHIPMENT,-2,SH-2025-003497,0
19780,293,1,2025-10-22 16:34:01,SHIPMENT,-5,SH-2025-003497,4
19781,547,1,2025-10-22 16:34:01,SHIPMENT,-1,SH-2025-003497,3
19782,582,1,2025-10-22 16:34:01,SHIPMENT,-20,SH-2025-003497,0
19783,810,1,2025-10-22 16:34:01,SHIPMENT,-1,SH-2025-003497,12
19784,813,1,2025-10-22 16:34:01,SHIPMENT,-3,SH-2025-003497,20
19785,1313,1,2025-10-22 16:34:01,SHIPMENT,-12,SH-2025-003497,8
19786,1516,1,2025-10-22 16:34:01,SHIPMENT,-2,SH-2025-003497,10
19787,2327,1,2025-10-22 16:34:01,SHIPMENT,-48,SH-2025-003497,0
19788,2592,1,2025-10-22 16:34:01,SHIPMENT,-60,SH-2025-003497,0
19789,3115,1,2025-10-22 16:34:01,SHIPMENT,-20,SH-2025-003497,20
19790,3182,1,2025-10-22 16:34:01,SHIPMENT,-10,SH-2025-003497,25
19791,1095,1,2025-10-22 16:41:52,SHIPMENT,-12,SH-2025-002741,0
19792,2597,1,2025-10-22 16:41:52,SHIPMENT,-8,SH-2025-002741,20
19793,2812,1,2025-10-22 16:41:52,SHIPMENT,-12,SH-2025-002741,0
19794,363,3,2025-10-22 16:45:36,RECEIPT,18,PO-2025-13145,18
19795,2057,1,2025-10-22 16:48:08,RECEIPT,5,PO-2025-27830,5
19796,2167,2,2025-10-22 16:52:45,RECEIPT,4,PO-2025-28661,4
19797,711,2,2025-10-22 17:09:29,SHIPMENT,-12,SH-2025-002783,32
19798,1088,2,2025-10-22 17:09:29,SHIPMENT,-12,SH-2025-002783,144
19799,2372,2,2025-10-22 17:09:29,SHIPMENT,-12,SH-2025-002783,48
19800,2858,2,2025-10-22 17:09:29,SHIPMENT,-1,SH-2025-002783,0
19801,40,2,2025-10-22 17:14:44,SHIPMENT,-48,SH-2025-002673,0
19802,2381,2,2025-10-22 17:14:44,SHIPMENT,-3,SH-2025-002673,4
19803,2583,2,2025-10-22 17:14:44,SHIPMENT,-4,SH-2025-002673,2
19804,2593,2,2025-10-22 17:14:44,SHIPMENT,-4,SH-2025-002673,11
19805,2608,2,2025-10-22 17:14:44,SHIPMENT,-2,SH-2025-002673,8
19806,2997,2,2025-10-22 17:14:44,SHIPMENT,-1,SH-2025-002673,14
19807,3046,2,2025-10-22 17:14:44,SHIPMENT,-4,SH-2025-002673,20
19808,3053,2,2025-10-22 17:14:44,SHIPMENT,-4,SH-2025-002673,16
19809,901,1,2025-10-22 17:19:34,SHIPMENT,-30,SH-2025-002885,0
19810,1173,1,2025-10-22 17:19:34,SHIPMENT,-30,SH-2025-002885,0
19811,1841,1,2025-10-22 17:19:34,SHIPMENT,-96,SH-2025-002885,0
19812,3132,1,2025-10-22 17:19:34,SHIPMENT,-36,SH-2025-002885,24
19813,1006,3,2025-10-22 17:28:09,SHIPMENT,-36,SH-2025-002689,0
19814,2766,3,2025-10-22 17:28:09,SHIPMENT,-2,SH-2025-002689,27
19815,3134,3,2025-10-22 17:28:09,SHIPMENT,-20,SH-2025-002689,3
19816,2208,3,2025-10-22 17:30:02,RECEIPT,12,PO-2025-29028,12
19817,183,2,2025-10-22 18:33:19,SHIPMENT,-12,SH-2025-003479,12
19818,888,2,2025-10-22 18:37:09,RECEIPT,17,PO-2025-17960,17
19819,375,2,2025-10-22 18:53:41,SHIPMENT,-18,SH-2025-003141,0
19820,393,2,2025-10-22 18:53:41,SHIPMENT,-6,SH-2025-003141,2
19821,926,2,2025-10-22 18:53:41,SHIPMENT,-12,SH-2025-003141,0
19822,1209,2,2025-10-22 18:53:41,SHIPMENT,-30,SH-2025-003141,0
19823,1392,2,2025-10-22 18:53:41,SHIPMENT,-1,SH-2025-003141,0
19824,2004,2,2025-10-22 18:53:41,SHIPMENT,-12,SH-2025-003141,2
19825,2897,2,2025-10-22 18:53:41,SHIPMENT,-10,SH-2025-003141,0
19826,3119,2,2025-10-22 18:53:41,SHIPMENT,-8,SH-2025-003141,3
19827,375,2,2025-10-22 18:54:41,RECEIPT,42,PO-2025-13295,42
19828,2640,1,2025-10-23 01:46:11,RECEIPT,113,PO-2025-32582,113
19829,2890,2,2025-10-23 02:52:54,RECEIPT,51,PO-2025-34680,51
19830,2763,1,2025-10-23 03:28:29,RECEIPT,42,PO-2025-33619,42
19831,454,2,2025-10-23 03:37:38,RECEIPT,47,PO-2025-13922,47
19832,692,1,2025-10-23 05:46:26,RECEIPT,43,PO-2025-16259,43
19833,907,1,2025-10-23 07:04:05,RECEIPT,48,PO-2025-18137,48
19834,830,2,2025-10-23 08:31:01,RECEIPT,20,PO-2025-17536,20
19835,1801,2,2025-10-23 08:37:38,RECEIPT,6,PO-2025-25739,6
19836,2636,1,2025-10-23 08:44:25,RECEIPT,24,PO-2025-32554,24
19837,1750,2,2025-10-23 09:09:34,RECEIPT,78,PO-2025-25257,78
19838,2329,2,2025-10-23 09:12:27,SHIPMENT,-48,SH-2025-002898,24
19839,2807,2,2025-10-23 09:12:27,SHIPMENT,-4,SH-2025-002898,22
19840,2766,2,2025-10-23 09:34:56,SHIPMENT,-20,SH-2025-003340,13
19841,3095,2,2025-10-23 09:34:56,SHIPMENT,-30,SH-2025-003340,0
19842,857,1,2025-10-23 09:37:25,SHIPMENT,-60,SH-2025-003257,36
19843,1443,1,2025-10-23 09:37:25,SHIPMENT,-18,SH-2025-003257,114
19844,147,1,2025-10-23 09:43:42,RECEIPT,18,PO-2025-11149,18
19845,1860,1,2025-10-23 09:49:39,RECEIPT,28,PO-2025-26186,28
19846,1797,1,2025-10-23 09:50:14,SHIPMENT,-48,SH-2025-003089,0
19847,2389,1,2025-10-23 09:50:14,SHIPMENT,-6,SH-2025-003089,48
19848,2457,1,2025-10-23 09:50:14,SHIPMENT,-12,SH-2025-003089,0
19849,1797,1,2025-10-23 09:51:14,RECEIPT,90,PO-2025-25685,90
19850,1580,1,2025-10-23 09:51:16,RECEIPT,204,PO-2025-23902,204
19851,500,3,2025-10-23 10:13:32,SHIPMENT,-8,SH-2025-003345,0
19852,920,3,2025-10-23 10:13:32,SHIPMENT,-2,SH-2025-003345,12
19853,1303,3,2025-10-23 10:13:32,SHIPMENT,-1,SH-2025-003345,0
19854,1198,1,2025-10-23 10:23:29,SHIPMENT,-6,SH-2025-002826,0
19855,1948,1,2025-10-23 10:23:29,SHIPMENT,-6,SH-2025-002826,0
19856,2212,1,2025-10-23 10:23:29,SHIPMENT,-5,SH-2025-002826,0
19857,206,2,2025-10-23 10:35:14,SHIPMENT,-20,SH-2025-003161,15
19858,1009,2,2025-10-23 10:35:14,SHIPMENT,-12,SH-2025-003161,7
19859,2272,2,2025-10-23 10:35:14,SHIPMENT,-24,SH-2025-003161,0
19860,2389,2,2025-10-23 10:35:14,SHIPMENT,-18,SH-2025-003161,30
19861,274,2,2025-10-23 10:42:48,SHIPMENT,-96,SH-2025-003516,48
19862,997,2,2025-10-23 10:42:48,SHIPMENT,-2,SH-2025-003516,18
19863,2317,2,2025-10-23 10:42:48,SHIPMENT,-3,SH-2025-003516,27
19864,2388,2,2025-10-23 10:42:48,SHIPMENT,-36,SH-2025-003516,12
19865,325,2,2025-10-23 10:58:31,SHIPMENT,-24,SH-2025-002867,0
19866,585,2,2025-10-23 10:58:31,SHIPMENT,-4,SH-2025-002867,0
19867,1110,2,2025-10-23 10:58:31,SHIPMENT,-12,SH-2025-002867,84
19868,1831,2,2025-10-23 10:58:31,SHIPMENT,-5,SH-2025-002867,10
19869,1850,2,2025-10-23 10:58:31,SHIPMENT,-30,SH-2025-002867,48
19870,286,2,2025-10-23 10:58:39,SHIPMENT,-12,SH-2025-003305,12
19871,752,2,2025-10-23 10:58:39,SHIPMENT,-6,SH-2025-003305,0
19872,2573,2,2025-10-23 10:59:34,RECEIPT,60,PO-2025-31949,60
19873,2785,2,2025-10-23 11:12:18,SHIPMENT,-30,SH-2025-003210,96
19874,104,2,2025-10-23 11:28:10,SHIPMENT,-5,SH-2025-003205,22
19875,274,2,2025-10-23 11:28:10,SHIPMENT,-48,SH-2025-003205,0
19876,730,2,2025-10-23 11:28:10,SHIPMENT,-5,SH-2025-003205,0
19877,2466,2,2025-10-23 11:28:10,SHIPMENT,-4,SH-2025-003205,12
19878,274,2,2025-10-23 11:29:10,RECEIPT,120,PO-2025-12488,120
19879,777,2,2025-10-23 11:33:15,SHIPMENT,-2,SH-2025-003456,2
19880,211,2,2025-10-23 11:41:54,SHIPMENT,-30,SH-2025-002920,12
19881,671,2,2025-10-23 11:41:54,SHIPMENT,-18,SH-2025-002920,18
19882,713,2,2025-10-23 11:41:54,SHIPMENT,-2,SH-2025-002920,3
19883,1749,2,2025-10-23 11:41:54,SHIPMENT,-30,SH-2025-002920,30
19884,1998,2,2025-10-23 11:41:54,SHIPMENT,-3,SH-2025-002920,0
19885,2564,2,2025-10-23 11:41:54,SHIPMENT,-3,SH-2025-002920,0
19886,2962,2,2025-10-23 11:41:54,SHIPMENT,-10,SH-2025-002920,33
19887,2972,2,2025-10-23 11:41:54,SHIPMENT,-4,SH-2025-002920,22
19888,327,2,2025-10-23 12:00:37,SHIPMENT,-12,SH-2025-002815,72
19889,2037,2,2025-10-23 12:00:37,SHIPMENT,-4,SH-2025-002815,21
19890,2083,2,2025-10-23 12:00:37,SHIPMENT,-60,SH-2025-002815,84
19891,2252,2,2025-10-23 12:00:37,SHIPMENT,-2,SH-2025-002815,0
19892,2485,2,2025-10-23 12:03:36,RECEIPT,31,PO-2025-31196,31
19893,1830,1,2025-10-23 12:04:05,RECEIPT,33,PO-2025-25971,33
19894,1380,2,2025-10-23 12:05:37,SHIPMENT,-24,SH-2025-003274,24
19895,2974,2,2025-10-23 12:05:37,SHIPMENT,-10,SH-2025-003274,0
19896,72,1,2025-10-23 12:06:18,SHIPMENT,-4,SH-2025-002770,0
19897,739,1,2025-10-23 12:06:18,SHIPMENT,-2,SH-2025-002770,7
19898,1849,1,2025-10-23 12:06:18,SHIPMENT,-6,SH-2025-002770,4
19899,3053,1,2025-10-23 12:06:18,SHIPMENT,-6,SH-2025-002770,5
19900,2974,2,2025-10-23 12:06:37,RECEIPT,20,PO-2025-35654,20
19901,2095,2,2025-10-23 12:20:46,SHIPMENT,-2,SH-2025-002695,6
19902,2103,2,2025-10-23 12:20:46,SHIPMENT,-2,SH-2025-002695,20
19903,293,3,2025-10-23 12:21:20,SHIPMENT,-3,SH-2025-003045,0
19904,393,3,2025-10-23 12:21:20,SHIPMENT,-2,SH-2025-003045,0
19905,1199,3,2025-10-23 12:21:20,SHIPMENT,-12,SH-2025-003045,0
19906,3131,3,2025-10-23 12:21:20,SHIPMENT,-8,SH-2025-003045,8
19907,1199,3,2025-10-23 12:22:20,RECEIPT,78,PO-2025-20597,78
19908,1090,1,2025-10-23 12:28:21,RECEIPT,96,PO-2025-19546,96
19909,2390,1,2025-10-23 12:39:52,SHIPMENT,-6,SH-2025-003271,0
19910,1230,1,2025-10-23 12:44:27,SHIPMENT,-12,SH-2025-003372,78
19911,2651,1,2025-10-23 12:44:27,SHIPMENT,-1,SH-2025-003372,4
19912,2997,1,2025-10-23 12:44:27,SHIPMENT,-8,SH-2025-003372,0
19913,1253,2,2025-10-23 12:55:05,SHIPMENT,-12,SH-2025-003132,0
19914,1627,2,2025-10-23 12:55:05,SHIPMENT,-6,SH-2025-003132,9
19915,2259,2,2025-10-23 12:55:05,SHIPMENT,-12,SH-2025-003132,48
19916,3046,2,2025-10-23 12:55:05,SHIPMENT,-20,SH-2025-003132,0
19917,1253,2,2025-10-23 12:56:05,RECEIPT,15,PO-2025-21101,15
19918,348,1,2025-10-23 13:01:24,RECEIPT,14,PO-2025-13024,14
19919,223,1,2025-10-23 13:25:41,SHIPMENT,-20,SH-2025-003064,20
19920,224,1,2025-10-23 13:25:41,SHIPMENT,-48,SH-2025-003064,0
19921,208,2,2025-10-23 13:37:42,SHIPMENT,-12,SH-2025-003096,72
19922,1100,2,2025-10-23 13:37:42,SHIPMENT,-1,SH-2025-003096,10
19923,1409,2,2025-10-23 13:37:42,SHIPMENT,-36,SH-2025-003096,120
19924,1475,2,2025-10-23 13:37:42,SHIPMENT,-10,SH-2025-003096,38
19925,1901,2,2025-10-23 13:37:42,SHIPMENT,-2,SH-2025-003096,8
19926,259,3,2025-10-23 13:54:20,SHIPMENT,-6,SH-2025-002876,18
19927,1199,3,2025-10-23 13:54:20,SHIPMENT,-30,SH-2025-002876,48
19928,2874,3,2025-10-23 13:54:20,SHIPMENT,-12,SH-2025-002876,0
19929,2670,3,2025-10-23 13:59:27,RECEIPT,60,PO-2025-32946,60
19930,474,2,2025-10-23 14:09:19,SHIPMENT,-2,SH-2025-002704,22
19931,1549,2,2025-10-23 14:23:11,RECEIPT,6,PO-2025-23666,6
19932,733,2,2025-10-23 14:36:58,RECEIPT,6,PO-2025-16609,6
19933,780,1,2025-10-23 14:37:52,RECEIPT,16,PO-2025-17077,16
19934,629,1,2025-10-23 14:52:38,RECEIPT,180,PO-2025-15651,180
19935,481,1,2025-10-23 14:53:06,SHIPMENT,-5,SH-2025-002712,0
19936,554,1,2025-10-23 14:53:06,SHIPMENT,-24,SH-2025-002712,0
19937,671,1,2025-10-23 14:53:06,SHIPMENT,-30,SH-2025-002712,6
19938,1303,1,2025-10-23 14:53:06,SHIPMENT,-3,SH-2025-002712,0
19939,1626,1,2025-10-23 14:53:06,SHIPMENT,-2,SH-2025-002712,22
19940,1681,1,2025-10-23 14:53:06,SHIPMENT,-24,SH-2025-002712,24
19941,2083,1,2025-10-23 14:53:06,SHIPMENT,-48,SH-2025-002712,60
19942,2887,1,2025-10-23 14:53:06,SHIPMENT,-4,SH-2025-002712,10
19943,276,2,2025-10-23 14:55:01,SHIPMENT,-12,SH-2025-002881,12
19944,286,2,2025-10-23 14:55:01,SHIPMENT,-12,SH-2025-002881,0
19945,1027,2,2025-10-23 14:55:01,SHIPMENT,-96,SH-2025-002881,0
19946,1211,2,2025-10-23 14:55:01,SHIPMENT,-24,SH-2025-002881,30
19947,1253,2,2025-10-23 14:55:01,SHIPMENT,-1,SH-2025-002881,14
19948,2283,2,2025-10-23 14:55:01,SHIPMENT,-1,SH-2025-002881,0
19949,2566,2,2025-10-23 14:55:01,SHIPMENT,-2,SH-2025-002881,8
19950,2590,2,2025-10-23 14:55:01,SHIPMENT,-12,SH-2025-002881,12
19951,2680,2,2025-10-23 14:55:01,SHIPMENT,-2,SH-2025-002881,1
19952,2891,2,2025-10-23 14:55:01,SHIPMENT,-48,SH-2025-002881,12
19953,460,3,2025-10-23 14:59:27,RECEIPT,6,PO-2025-13987,6
19954,1238,2,2025-10-23 15:32:16,SHIPMENT,-5,SH-2025-002701,1
19955,2974,2,2025-10-23 15:32:16,SHIPMENT,-20,SH-2025-002701,0
19956,3057,2,2025-10-23 15:32:16,SHIPMENT,-6,SH-2025-002701,31
19957,631,1,2025-10-23 15:33:54,SHIPMENT,-10,SH-2025-002848,5
19958,1594,1,2025-10-23 15:33:54,SHIPMENT,-4,SH-2025-002848,20
19959,1088,2,2025-10-23 15:38:14,SHIPMENT,-24,SH-2025-003520,120
19960,1825,2,2025-10-23 15:38:14,SHIPMENT,-8,SH-2025-003520,0
19961,2711,2,2025-10-23 15:38:14,SHIPMENT,-12,SH-2025-003520,20
19962,2807,2,2025-10-23 15:38:14,SHIPMENT,-20,SH-2025-003520,2
19963,1825,2,2025-10-23 15:39:14,RECEIPT,3,PO-2025-25923,3
19964,274,2,2025-10-23 16:26:06,SHIPMENT,-12,SH-2025-002703,108
19965,1642,2,2025-10-23 16:45:17,SHIPMENT,-24,SH-2025-002682,0
19966,1902,2,2025-10-23 16:45:17,SHIPMENT,-96,SH-2025-002682,24
19967,2475,2,2025-10-23 16:45:17,SHIPMENT,-24,SH-2025-002682,18
19968,2609,2,2025-10-23 16:45:17,SHIPMENT,-4,SH-2025-002682,4
19969,193,2,2025-10-23 16:52:45,SHIPMENT,-20,SH-2025-002822,0
19970,1466,2,2025-10-23 16:52:45,SHIPMENT,-48,SH-2025-002822,0
19971,1546,2,2025-10-23 16:52:45,SHIPMENT,-12,SH-2025-002822,24
19972,1553,2,2025-10-23 16:52:45,SHIPMENT,-10,SH-2025-002822,7
19973,1730,2,2025-10-23 16:52:45,SHIPMENT,-20,SH-2025-002822,0
19974,1744,2,2025-10-23 16:52:45,SHIPMENT,-30,SH-2025-002822,18
19975,1841,2,2025-10-23 16:52:45,SHIPMENT,-12,SH-2025-002822,48
19976,2167,2,2025-10-23 16:52:45,SHIPMENT,-4,SH-2025-002822,0
19977,1730,2,2025-10-23 16:53:45,RECEIPT,11,PO-2025-25032,11
19978,1542,2,2025-10-23 17:03:08,SHIPMENT,-1,SH-2025-003214,20
19979,2075,2,2025-10-23 17:03:08,SHIPMENT,-12,SH-2025-003214,0
19980,3085,2,2025-10-23 17:03:08,SHIPMENT,-3,SH-2025-003214,20
19981,3184,2,2025-10-23 17:03:08,SHIPMENT,-24,SH-2025-003214,60
19982,685,2,2025-10-23 17:15:07,SHIPMENT,-12,SH-2025-003051,30
19983,1792,2,2025-10-23 17:15:07,SHIPMENT,-12,SH-2025-003051,144
19984,1814,2,2025-10-23 17:15:07,SHIPMENT,-30,SH-2025-003051,54
19985,2807,2,2025-10-23 17:15:07,SHIPMENT,-2,SH-2025-003051,0
19986,2922,2,2025-10-23 17:15:07,SHIPMENT,-6,SH-2025-003051,24
19987,2212,2,2025-10-23 17:15:14,RECEIPT,147,PO-2025-29060,147
19988,2807,2,2025-10-23 17:16:07,RECEIPT,2,PO-2025-34046,2
19989,1,1,2025-10-23 17:42:29,SHIPMENT,-2,SH-2025-003049,0
19990,973,1,2025-10-23 17:42:29,SHIPMENT,-96,SH-2025-003049,60
