id,shipment_id,event_time,event_type,location,note
20610,3382,2025-10-29 18:59:27,DISPATCHED,Oslo,Handed to Nordfrakt
20611,3382,2025-10-30 04:43:51,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
20612,3382,2025-10-31 07:26:00,OUT_FOR_DELIVERY,Oslo,
20613,3382,2025-10-31 15:52:43,DELIVERED,Oslo,Signed at goods entrance
20614,3383,2025-10-29 07:28:42,PICKED,Göteborg,30 units picked
20615,3383,2025-10-29 10:28:42,PACKED,Göteborg,5 parcel(s)
20616,3383,2025-10-29 15:29:35,DISPATCHED,Göteborg,Handed to Nordfrakt
20617,3383,2025-10-30 06:29:29,HUB_SCAN,Örebro terminal,Arrived at terminal
20618,3383,2025-10-31 07:59:00,OUT_FOR_DELIVERY,Östersund,
20619,3383,2025-10-31 13:04:19,DELIVERED,Östersund,Signed by Hanna Strand
20620,3384,2025-10-02 06:20:29,PICKED,Göteborg,48 units picked
20621,3384,2025-10-02 08:20:29,PACKED,Göteborg,8 parcel(s)
20622,3384,2025-10-02 18:38:28,DISPATCHED,Göteborg,Handed to Nordfrakt
20623,3384,2025-10-03 02:41:17,HUB_SCAN,Hamburg hub,Arrived at terminal
20624,3384,2025-10-06 07:57:00,OUT_FOR_DELIVERY,Berlin,
20625,3384,2025-10-06 11:11:32,DELIVERED,Berlin,Left at loading bay as instructed
20626,3385,2025-10-07 07:25:30,PICKED,Göteborg,146 units picked
20627,3385,2025-10-07 10:25:30,PACKED,Göteborg,1 pallet(s)
20628,3385,2025-10-08 18:19:00,DISPATCHED,Göteborg,Handed to Polarpost
20629,3385,2025-10-09 01:26:38,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
20630,3385,2025-10-13 07:43:00,OUT_FOR_DELIVERY,Stavanger,
20631,3385,2025-10-13 10:22:37,DELIVERED,Stavanger,Signed by E. Hansen
20632,3386,2025-10-21 09:17:25,PICKED,Göteborg,73 units picked
20633,3386,2025-10-21 13:17:25,PACKED,Göteborg,1 pallet(s)
20634,3386,2025-10-21 11:04:06,DISPATCHED,Göteborg,Handed to Botnia Cargo
20635,3386,2025-10-22 05:56:36,HUB_SCAN,Taulov terminal,Arrived at terminal
20636,3386,2025-10-24 07:35:00,OUT_FOR_DELIVERY,Kolding,
20637,3386,2025-10-24 09:36:25,DELIVERED,Kolding,Signed by L. Rasmussen
20638,3387,2025-10-10 07:44:26,PICKED,Vantaa,34 units picked
20639,3387,2025-10-10 11:44:26,PACKED,Vantaa,6 parcel(s)
20640,3387,2025-10-13 09:46:01,DISPATCHED,Vantaa,Handed to Nordfrakt
20641,3387,2025-10-14 00:22:51,HUB_SCAN,Vantaa hub,Arrived at terminal
20642,3387,2025-10-15 07:29:00,OUT_FOR_DELIVERY,Turku,
20643,3387,2025-10-15 13:28:54,DELIVERED,Turku,Left at loading bay as instructed
20644,3388,2025-10-20 06:05:41,PICKED,Göteborg,109 units picked
20645,3388,2025-10-20 10:05:41,PACKED,Göteborg,1 pallet(s)
20646,3388,2025-10-21 14:16:34,DISPATCHED,Göteborg,Handed to Havnelast
20647,3388,2025-10-22 03:48:36,HUB_SCAN,Taulov terminal,Arrived at terminal
20648,3388,2025-10-23 07:09:00,OUT_FOR_DELIVERY,Odense,
20649,3388,2025-10-23 09:20:08,DELIVERED,Odense,Signed at goods entrance
20650,3389,2025-10-28 07:27:37,PICKED,Vantaa,2 units picked
20651,3389,2025-10-28 11:27:37,PACKED,Vantaa,1 parcel(s)
20652,3389,2025-10-29 09:28:44,DISPATCHED,Vantaa,Handed to Botnia Cargo
20653,3389,2025-10-30 05:48:46,HUB_SCAN,Vantaa hub,Arrived at terminal
20654,3389,2025-10-30 07:30:00,OUT_FOR_DELIVERY,Turku,
20655,3389,2025-10-30 13:45:13,DELIVERED,Turku,Signed by Eero Laine
20656,3390,2025-10-02 09:44:03,PICKED,Oslo,80 units picked
20657,3390,2025-10-02 13:44:03,PACKED,Oslo,14 parcel(s)
20658,3390,2025-10-03 11:34:31,DISPATCHED,Oslo,Handed to Kalott Freight
20659,3390,2025-10-06 06:36:18,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
20660,3390,2025-10-06 07:18:00,OUT_FOR_DELIVERY,Bergen,
20661,3390,2025-10-06 14:58:43,DELIVERED,Bergen,Signed by Sigrid Johansen
20662,3391,2025-11-04 11:40:46,PICKED,Göteborg,38 units picked
20663,3391,2025-11-04 14:40:46,PACKED,Göteborg,7 parcel(s)
20664,3391,2025-11-05 10:48:15,DISPATCHED,Göteborg,Handed to Polarpost
20665,3391,2025-11-06 04:55:37,HUB_SCAN,Hamburg hub,Arrived at terminal
20666,3391,2025-11-10 07:08:00,OUT_FOR_DELIVERY,Berlin,
20667,3391,2025-11-10 14:34:33,DELIVERED,Berlin,Signed by J. Hoffmann
20668,3392,2025-10-27 09:55:31,PICKED,Göteborg,60 units picked
20669,3392,2025-10-27 11:55:31,PACKED,Göteborg,1 pallet(s)
20670,3392,2025-10-28 11:50:45,DISPATCHED,Göteborg,Handed to Nordfrakt
20671,3392,2025-10-29 01:19:29,HUB_SCAN,Taulov terminal,Arrived at terminal
20672,3392,2025-10-30 07:05:00,OUT_FOR_DELIVERY,Odense,
20673,3392,2025-10-30 13:14:10,DELIVERED,Odense,Left at loading bay as instructed
20674,3393,2025-10-03 10:38:10,PICKED,Göteborg,8 units picked
20675,3393,2025-10-03 14:38:10,PACKED,Göteborg,2 parcel(s)
20676,3393,2025-10-06 11:25:13,DISPATCHED,Göteborg,Handed to Polarpost
20677,3393,2025-10-07 06:48:43,HUB_SCAN,Taulov terminal,Arrived at terminal
20678,3393,2025-10-08 07:57:00,OUT_FOR_DELIVERY,Copenhagen,
20679,3393,2025-10-08 12:59:01,DELIVERED,Copenhagen,Left at loading bay as instructed
20680,3394,2025-10-13 11:22:21,PICKED,Göteborg,83 units picked
20681,3394,2025-10-13 15:22:21,PACKED,Göteborg,14 parcel(s)
20682,3394,2025-10-14 16:30:03,DISPATCHED,Göteborg,Handed to Polarpost
20683,3394,2025-10-15 01:25:03,HUB_SCAN,Örebro terminal,Arrived at terminal
20684,3394,2025-10-17 07:45:00,OUT_FOR_DELIVERY,Linköping,
20685,3394,2025-10-17 14:00:43,DELIVERED,Linköping,Left at loading bay as instructed
20686,3395,2025-10-15 08:24:50,PICKED,Göteborg,48 units picked
20687,3395,2025-10-15 10:24:50,PACKED,Göteborg,8 parcel(s)
20688,3395,2025-10-16 13:05:34,DISPATCHED,Göteborg,Handed to Havnelast
20689,3395,2025-10-17 06:03:47,HUB_SCAN,Taulov terminal,Arrived at terminal
20690,3395,2025-10-20 07:19:00,OUT_FOR_DELIVERY,Kolding,
20691,3395,2025-10-20 11:46:52,DELIVERED,Kolding,Left at loading bay as instructed
20692,3396,2025-10-14 09:31:22,PICKED,Göteborg,49 units picked
20693,3396,2025-10-14 12:31:22,PACKED,Göteborg,9 parcel(s)
20694,3396,2025-10-14 12:59:19,DISPATCHED,Göteborg,Handed to Nordfrakt
20695,3396,2025-10-15 05:25:26,HUB_SCAN,Örebro terminal,Arrived at terminal
20696,3396,2025-10-15 07:55:00,OUT_FOR_DELIVERY,Karlstad,
20697,3396,2025-10-15 09:54:46,DELIVERED,Karlstad,Signed at goods entrance
20698,3397,2025-10-13 06:19:23,PICKED,Vantaa,24 units picked
20699,3397,2025-10-13 09:19:23,PACKED,Vantaa,4 parcel(s)
20700,3397,2025-10-14 16:33:29,DISPATCHED,Vantaa,Handed to Havnelast
20701,3397,2025-10-15 01:06:23,HUB_SCAN,Vantaa hub,Arrived at terminal
20702,3397,2025-10-15 07:04:00,OUT_FOR_DELIVERY,Espoo,
20703,3397,2025-10-15 15:54:57,DELIVERED,Espoo,Signed by Kaisa Laine
20704,3398,2025-10-30 10:25:48,PICKED,Göteborg,12 units picked
20705,3398,2025-10-30 11:25:48,PACKED,Göteborg,2 parcel(s)
20706,3398,2025-10-30 15:23:42,DISPATCHED,Göteborg,Handed to Botnia Cargo
20707,3398,2025-10-31 02:59:38,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
20708,3398,2025-11-03 07:29:00,OUT_FOR_DELIVERY,Hamar,
20709,3398,2025-11-03 15:36:15,DELIVERED,Hamar,Signed by T. Hansen
20710,3399,2025-10-24 06:43:48,PICKED,Vantaa,12 units picked
20711,3399,2025-10-24 09:43:48,PACKED,Vantaa,2 parcel(s)
20712,3399,2025-10-24 11:13:25,DISPATCHED,Vantaa,Handed to Polarpost
20713,3399,2025-10-27 02:34:57,HUB_SCAN,Tallinn terminal,Arrived at terminal
20714,3399,2025-10-27 09:17:37,DELAYED,Tallinn terminal,Vehicle breakdown
20715,3399,2025-10-29 07:29:00,OUT_FOR_DELIVERY,Tallinn,
20716,3399,2025-10-29 13:49:21,DELIVERED,Tallinn,Signed at goods entrance
20717,3400,2025-10-21 09:35:21,PICKED,Göteborg,50 units picked
20718,3400,2025-10-21 12:35:21,PACKED,Göteborg,9 parcel(s)
20719,3400,2025-10-21 15:47:43,DISPATCHED,Göteborg,Handed to Polarpost
20720,3400,2025-10-22 05:05:39,HUB_SCAN,Örebro terminal,Arrived at terminal
20721,3400,2025-10-24 20:04:31,DELAYED,Örebro terminal,"Address query, awaiting receiver"
20722,3400,2025-10-27 07:18:00,OUT_FOR_DELIVERY,Karlstad,
20723,3400,2025-10-27 08:05:27,DELIVERED,Karlstad,Signed by G. Johansson
20724,3401,2025-10-23 11:47:04,PICKED,Göteborg,27 units picked
20725,3401,2025-10-23 13:47:04,PACKED,Göteborg,5 parcel(s)
20726,3401,2025-10-24 17:51:47,DISPATCHED,Göteborg,Handed to Kalott Freight
20727,3401,2025-10-27 00:15:57,HUB_SCAN,Örebro terminal,Arrived at terminal
20728,3401,2025-10-27 07:11:00,OUT_FOR_DELIVERY,Åre,
20729,3401,2025-10-27 12:12:57,DELIVERED,Åre,Signed by Mattias Lindberg
20730,3402,2025-10-24 08:39:07,PICKED,Göteborg,29 units picked
20731,3402,2025-10-24 11:39:07,PACKED,Göteborg,5 parcel(s)
20732,3402,2025-10-27 10:59:34,DISPATCHED,Göteborg,Handed to Nordfrakt
20733,3402,2025-10-28 01:45:59,HUB_SCAN,Örebro terminal,Arrived at terminal
20734,3402,2025-10-29 07:12:00,OUT_FOR_DELIVERY,Åre,
20735,3402,2025-10-29 11:57:19,DELIVERED,Åre,Left at loading bay as instructed
20736,3403,2025-11-14 07:19:36,PICKED,Göteborg,60 units picked
20737,3403,2025-11-14 09:19:36,PACKED,Göteborg,10 parcel(s)
20738,3403,2025-11-17 10:54:03,DISPATCHED,Göteborg,Handed to Nordfrakt
20739,3403,2025-11-18 04:48:55,HUB_SCAN,Örebro terminal,Arrived at terminal
20740,3403,2025-11-19 07:40:00,OUT_FOR_DELIVERY,Åre,
20741,3403,2025-11-19 09:04:29,DELIVERED,Åre,Left at loading bay as instructed
20742,3404,2025-10-13 11:28:05,PICKED,Göteborg,31 units picked
20743,3404,2025-10-13 15:28:05,PACKED,Göteborg,6 parcel(s)
20744,3404,2025-10-14 12:08:14,DISPATCHED,Göteborg,Handed to Botnia Cargo
20745,3404,2025-10-15 02:52:37,HUB_SCAN,Örebro terminal,Arrived at terminal
20746,3404,2025-10-16 07:54:00,OUT_FOR_DELIVERY,Örebro,
20747,3404,2025-10-16 09:09:07,DELIVERED,Örebro,Signed by Mattias Holm
20748,3405,2025-10-03 09:39:15,PICKED,Göteborg,12 units picked
20749,3405,2025-10-03 11:39:15,PACKED,Göteborg,2 parcel(s)
20750,3405,2025-10-03 11:43:46,DISPATCHED,Göteborg,Handed to Kalott Freight
20751,3405,2025-10-06 03:28:18,HUB_SCAN,Örebro terminal,Arrived at terminal
20752,3405,2025-10-06 10:54:58,DELAYED,Örebro terminal,Missed linehaul connection
20753,3405,2025-10-06 07:07:00,OUT_FOR_DELIVERY,Åre,
20754,3405,2025-10-06 13:36:13,DELIVERED,Åre,Signed at goods entrance
20755,3406,2025-10-17 09:29:34,PICKED,Göteborg,25 units picked
20756,3406,2025-10-17 12:29:34,PACKED,Göteborg,5 parcel(s)
20757,3406,2025-10-17 13:59:12,DISPATCHED,Göteborg,Handed to Botnia Cargo
20758,3406,2025-10-20 02:15:55,HUB_SCAN,Örebro terminal,Arrived at terminal
20759,3406,2025-10-20 07:51:00,OUT_FOR_DELIVERY,Östersund,
20760,3406,2025-10-20 11:58:44,DELIVERED,Östersund,Signed by Henrik Olsson
20761,3407,2025-10-28 07:58:54,PICKED,Göteborg,186 units picked
20762,3407,2025-10-28 10:58:54,PACKED,Göteborg,1 pallet(s)
20763,3407,2025-10-28 17:11:39,DISPATCHED,Göteborg,Handed to Nordfrakt
20764,3407,2025-10-29 06:50:24,HUB_SCAN,Taulov terminal,Arrived at terminal
20765,3407,2025-10-31 07:36:00,OUT_FOR_DELIVERY,Esbjerg,
20766,3407,2025-10-31 11:25:21,DELIVERED,Esbjerg,Signed by Rasmus Jørgensen
20767,3408,2025-11-10 06:59:03,PICKED,Göteborg,8 units picked
20768,3408,2025-11-10 09:59:03,PACKED,Göteborg,2 parcel(s)
20769,3408,2025-11-11 10:15:20,DISPATCHED,Göteborg,Handed to Nordfrakt
20770,3408,2025-11-12 02:05:05,HUB_SCAN,Taulov terminal,Arrived at terminal
20771,3408,2025-11-14 07:21:00,OUT_FOR_DELIVERY,Esbjerg,
20772,3408,2025-11-14 08:52:52,DELIVERED,Esbjerg,Signed by Rasmus Jørgensen
20773,3409,2025-10-06 09:12:33,PICKED,Göteborg,21 units picked
20774,3409,2025-10-06 11:12:33,PACKED,Göteborg,4 parcel(s)
20775,3409,2025-10-07 15:33:45,DISPATCHED,Göteborg,Handed to Havnelast
20776,3409,2025-10-08 04:06:28,HUB_SCAN,Taulov terminal,Arrived at terminal
20777,3409,2025-10-09 07:40:00,OUT_FOR_DELIVERY,Aalborg,
20778,3409,2025-10-09 12:57:47,DELIVERED,Aalborg,Signed by Søren Kjær
20779,3410,2025-10-14 07:39:42,PICKED,Göteborg,60 units picked
20780,3410,2025-10-14 11:39:42,PACKED,Göteborg,10 parcel(s)
20781,3410,2025-10-14 13:35:55,DISPATCHED,Göteborg,Handed to Polarpost
20782,3410,2025-10-15 06:17:22,HUB_SCAN,Örebro terminal,Arrived at terminal
20783,3410,2025-10-16 07:04:00,OUT_FOR_DELIVERY,Örebro,
20784,3410,2025-10-16 15:43:21,DELIVERED,Örebro,Left at loading bay as instructed
20785,3411,2025-10-15 09:45:02,PICKED,Göteborg,48 units picked
20786,3411,2025-10-15 10:45:02,PACKED,Göteborg,8 parcel(s)
20787,3411,2025-10-16 18:51:34,DISPATCHED,Göteborg,Handed to Havnelast
20788,3411,2025-10-17 02:31:41,HUB_SCAN,Taulov terminal,Arrived at terminal
20789,3411,2025-10-20 07:25:00,OUT_FOR_DELIVERY,Esbjerg,
20790,3411,2025-10-20 13:34:37,DELIVERED,Esbjerg,Left at loading bay as instructed
20791,3412,2025-10-31 11:55:38,PICKED,Göteborg,26 units picked
20792,3412,2025-10-31 13:55:38,PACKED,Göteborg,5 parcel(s)
20793,3412,2025-11-03 17:21:15,DISPATCHED,Göteborg,Handed to Botnia Cargo
20794,3412,2025-11-04 04:45:08,HUB_SCAN,Taulov terminal,Arrived at terminal
20795,3412,2025-11-06 07:13:00,OUT_FOR_DELIVERY,Esbjerg,
20796,3412,2025-11-06 14:44:31,DELIVERED,Esbjerg,Signed by Frederik Nielsen
20797,3413,2025-10-08 10:35:17,PICKED,Göteborg,6 units picked
20798,3413,2025-10-08 11:35:17,PACKED,Göteborg,1 parcel(s)
20799,3413,2025-10-09 16:29:51,DISPATCHED,Göteborg,Handed to Kalott Freight
20800,3413,2025-10-10 01:03:57,HUB_SCAN,Örebro terminal,Arrived at terminal
20801,3413,2025-10-13 07:13:00,OUT_FOR_DELIVERY,Malmö,
20802,3413,2025-10-13 09:44:48,DELIVERED,Malmö,Left at loading bay as instructed
20803,3414,2025-10-08 08:26:41,PICKED,Vantaa,42 units picked
20804,3414,2025-10-08 10:26:41,PACKED,Vantaa,7 parcel(s)
20805,3414,2025-10-09 17:47:51,DISPATCHED,Vantaa,Handed to Nordfrakt
20806,3414,2025-10-10 06:24:51,HUB_SCAN,Tallinn terminal,Arrived at terminal
20807,3414,2025-10-13 07:50:00,OUT_FOR_DELIVERY,Tallinn,
20808,3414,2025-10-13 11:26:28,DELIVERED,Tallinn,Signed by M. Kask
20809,3415,2025-10-16 06:03:50,PICKED,Göteborg,50 units picked
20810,3415,2025-10-16 07:03:50,PACKED,Göteborg,1 pallet(s)
20811,3415,2025-10-17 12:03:23,DISPATCHED,Göteborg,Handed to Kalott Freight
20812,3415,2025-10-20 06:06:34,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
20813,3415,2025-10-20 07:54:00,OUT_FOR_DELIVERY,Hamar,
20814,3415,2025-10-20 12:55:14,DELIVERED,Hamar,Signed by Ingrid Andersen
20815,3416,2025-10-27 08:39:11,PICKED,Vantaa,96 units picked
20816,3416,2025-10-27 12:39:11,PACKED,Vantaa,1 pallet(s)
20817,3416,2025-10-27 17:20:17,DISPATCHED,Vantaa,Handed to Havnelast
20818,3416,2025-10-28 01:38:15,HUB_SCAN,Vantaa hub,Arrived at terminal
20819,3416,2025-10-29 07:11:00,OUT_FOR_DELIVERY,Kuusamo,
20820,3416,2025-10-29 13:33:46,DELIVERED,Kuusamo,Signed at goods entrance
20821,3417,2025-10-13 10:39:11,PICKED,Oslo,27 units picked
20822,3417,2025-10-13 13:39:11,PACKED,Oslo,5 parcel(s)
20823,3417,2025-10-13 12:42:36,DISPATCHED,Oslo,Handed to Nordfrakt
20824,3417,2025-10-14 04:21:57,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
20825,3417,2025-10-17 07:35:00,OUT_FOR_DELIVERY,Oslo,
20826,3417,2025-10-17 08:07:31,DELIVERED,Oslo,Signed at goods entrance
20827,3418,2025-10-02 06:56:13,PICKED,Göteborg,18 units picked
20828,3418,2025-10-02 07:56:13,PACKED,Göteborg,3 parcel(s)
20829,3418,2025-10-02 14:40:42,DISPATCHED,Göteborg,Handed to Baltic Freight Line
20830,3418,2025-10-03 06:21:20,HUB_SCAN,Örebro terminal,Arrived at terminal
20831,3418,2025-10-06 07:59:00,OUT_FOR_DELIVERY,Stockholm,
20832,3418,2025-10-06 10:41:35,DELIVERED,Stockholm,Signed by L. Strand
20833,3419,2025-10-15 10:17:22,PICKED,Vantaa,38 units picked
20834,3419,2025-10-15 13:17:22,PACKED,Vantaa,7 parcel(s)
20835,3419,2025-10-15 16:25:27,DISPATCHED,Vantaa,Handed to Kalott Freight
20836,3419,2025-10-16 02:46:37,HUB_SCAN,Vantaa hub,Arrived at terminal
20837,3419,2025-10-17 07:32:00,OUT_FOR_DELIVERY,Seinäjoki,
20838,3419,2025-10-17 13:41:34,DELIVERED,Seinäjoki,Signed by N. Mäkinen
20839,3420,2025-10-31 08:36:46,PICKED,Oslo,9 units picked
20840,3420,2025-10-31 10:36:46,PACKED,Oslo,2 parcel(s)
20841,3420,2025-10-31 12:36:36,DISPATCHED,Oslo,Handed to Nordfrakt
20842,3420,2025-11-03 00:37:56,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
20843,3420,2025-11-04 07:22:00,OUT_FOR_DELIVERY,Alta,
20844,3420,2025-11-04 12:50:38,DELIVERED,Alta,Left at loading bay as instructed
20845,3421,2025-10-27 07:13:18,PICKED,Göteborg,8 units picked
20846,3421,2025-10-27 09:13:18,PACKED,Göteborg,2 parcel(s)
20847,3421,2025-10-28 13:09:44,DISPATCHED,Göteborg,Handed to Baltic Freight Line
20848,3421,2025-10-29 01:11:35,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
20849,3421,2025-10-30 07:48:00,OUT_FOR_DELIVERY,Trondheim,
20850,3421,2025-10-30 11:45:05,DELIVERED,Trondheim,Left at loading bay as instructed
20851,3422,2025-12-04 11:15:32,PICKED,Göteborg,4 units picked
20852,3422,2025-12-04 14:15:32,PACKED,Göteborg,1 parcel(s)
20853,3422,2025-12-04 15:10:37,DISPATCHED,Göteborg,Handed to Baltic Freight Line
20854,3422,2025-12-05 06:09:36,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
20855,3422,2025-12-08 07:13:00,OUT_FOR_DELIVERY,Trondheim,
20856,3422,2025-12-08 15:58:02,DELIVERED,Trondheim,Signed at goods entrance
20857,3423,2025-10-03 07:38:42,PICKED,Göteborg,84 units picked
20858,3423,2025-10-03 09:38:42,PACKED,Göteborg,1 pallet(s)
20859,3423,2025-10-06 11:41:43,DISPATCHED,Göteborg,Handed to Polarpost
20860,3423,2025-10-07 02:10:48,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
20861,3423,2025-10-09 07:21:00,OUT_FOR_DELIVERY,Trondheim,
20862,3423,2025-10-09 08:30:41,DELIVERED,Trondheim,Signed at goods entrance
20863,3424,2025-10-24 11:05:18,PICKED,Vantaa,94 units picked
20864,3424,2025-10-24 13:05:18,PACKED,Vantaa,16 parcel(s)
20865,3424,2025-10-24 15:04:05,DISPATCHED,Vantaa,Handed to Nordfrakt
20866,3424,2025-10-27 00:44:20,HUB_SCAN,Vantaa hub,Arrived at terminal
20867,3424,2025-10-27 07:08:00,OUT_FOR_DELIVERY,Joensuu,
20868,3424,2025-10-27 11:36:21,DELIVERED,Joensuu,Left at loading bay as instructed
20869,3425,2025-10-20 10:47:22,PICKED,Oslo,199 units picked
20870,3425,2025-10-20 13:47:22,PACKED,Oslo,1 pallet(s)
20871,3425,2025-10-20 18:26:43,DISPATCHED,Oslo,Handed to Polarpost
20872,3425,2025-10-21 05:46:39,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
20873,3425,2025-10-22 07:17:00,OUT_FOR_DELIVERY,Bodø,
20874,3425,2025-10-22 14:54:32,DELIVERED,Bodø,Left at loading bay as instructed
20875,3426,2025-11-17 08:44:44,PICKED,Oslo,1 units picked
20876,3426,2025-11-17 12:44:44,PACKED,Oslo,1 parcel(s)
20877,3426,2025-11-17 10:51:14,DISPATCHED,Oslo,Handed to Polarpost
20878,3426,2025-11-18 06:10:23,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
20879,3426,2025-11-19 07:28:00,OUT_FOR_DELIVERY,Bodø,
20880,3426,2025-11-19 15:16:18,DELIVERED,Bodø,Signed at goods entrance
20881,3427,2025-10-28 11:43:19,PICKED,Göteborg,168 units picked
20882,3427,2025-10-28 13:43:19,PACKED,Göteborg,2 pallet(s)
20883,3427,2025-10-28 13:51:10,DISPATCHED,Göteborg,Handed to Nordfrakt
20884,3427,2025-10-29 00:18:43,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
20885,3427,2025-11-03 07:26:00,OUT_FOR_DELIVERY,Drammen,
20886,3427,2025-11-03 13:14:48,DELIVERED,Drammen,Signed by Kari Pedersen
20887,3428,2025-10-16 06:31:48,PICKED,Vantaa,151 units picked
20888,3428,2025-10-16 10:31:48,PACKED,Vantaa,1 pallet(s)
20889,3428,2025-10-17 17:59:37,DISPATCHED,Vantaa,Handed to Nordfrakt
20890,3428,2025-10-20 01:15:15,HUB_SCAN,Vantaa hub,Arrived at terminal
20891,3428,2025-10-20 07:59:00,OUT_FOR_DELIVERY,Lahti,
20892,3428,2025-10-20 11:29:38,DELIVERED,Lahti,Signed by A. Heikkinen
20893,3429,2025-10-02 11:39:58,PICKED,Göteborg,12 units picked
20894,3429,2025-10-02 15:39:58,PACKED,Göteborg,2 parcel(s)
20895,3429,2025-10-03 15:47:39,DISPATCHED,Göteborg,Handed to Polarpost
20896,3429,2025-10-06 06:03:34,HUB_SCAN,Örebro terminal,Arrived at terminal
20897,3429,2025-10-06 17:11:17,DELAYED,Örebro terminal,Vehicle breakdown
20898,3429,2025-10-09 07:08:00,OUT_FOR_DELIVERY,Östersund,
20899,3429,2025-10-09 10:27:05,DELIVERED,Östersund,Signed by H. Strand
20900,3430,2025-10-13 10:33:37,PICKED,Vantaa,8 units picked
20901,3430,2025-10-13 13:33:37,PACKED,Vantaa,2 parcel(s)
20902,3430,2025-10-13 11:44:51,DISPATCHED,Vantaa,Handed to Baltic Freight Line
20903,3430,2025-10-14 02:32:15,HUB_SCAN,Vantaa hub,Arrived at terminal
20904,3430,2025-10-14 07:42:00,OUT_FOR_DELIVERY,Rovaniemi,
20905,3430,2025-10-14 08:16:34,DELIVERED,Rovaniemi,Signed by Laura Aho
20906,3431,2025-11-03 06:48:52,PICKED,Oslo,12 units picked
20907,3431,2025-11-03 08:48:52,PACKED,Oslo,2 parcel(s)
20908,3431,2025-11-04 10:31:14,DISPATCHED,Oslo,Handed to Botnia Cargo
20909,3431,2025-11-05 06:19:19,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
20910,3431,2025-11-06 07:16:00,OUT_FOR_DELIVERY,Lillehammer,
20911,3431,2025-11-06 15:22:07,DELIVERED,Lillehammer,Signed by S. Bakke
20912,3432,2025-10-15 11:41:14,PICKED,Vantaa,64 units picked
20913,3432,2025-10-15 12:41:14,PACKED,Vantaa,11 parcel(s)
20914,3432,2025-10-15 14:30:08,DISPATCHED,Vantaa,Handed to Polarpost
20915,3432,2025-10-16 06:37:34,HUB_SCAN,Vantaa hub,Arrived at terminal
20916,3432,2025-10-16 07:27:00,OUT_FOR_DELIVERY,Joensuu,
20917,3432,2025-10-16 15:57:04,DELIVERED,Joensuu,Signed by O. Rantanen
20918,3433,2025-10-13 08:36:24,PICKED,Vantaa,113 units picked
20919,3433,2025-10-13 11:36:24,PACKED,Vantaa,19 parcel(s)
20920,3433,2025-10-14 10:49:36,DISPATCHED,Vantaa,Handed to Kalott Freight
20921,3433,2025-10-15 05:31:16,HUB_SCAN,Vantaa hub,Arrived at terminal
20922,3433,2025-10-15 07:34:00,OUT_FOR_DELIVERY,Kittilä,
20923,3433,2025-10-15 14:52:21,DELIVERED,Kittilä,Left at loading bay as instructed
20924,3434,2025-10-27 08:54:21,PICKED,Vantaa,12 units picked
20925,3434,2025-10-27 09:54:21,PACKED,Vantaa,2 parcel(s)
20926,3434,2025-10-28 18:14:13,DISPATCHED,Vantaa,Handed to Nordfrakt
20927,3434,2025-10-29 04:20:37,HUB_SCAN,Vantaa hub,Arrived at terminal
20928,3434,2025-10-30 07:10:00,OUT_FOR_DELIVERY,Lahti,
20929,3434,2025-10-30 08:27:31,DELIVERED,Lahti,Signed by A. Niemi
20930,3435,2025-10-17 09:40:56,PICKED,Oslo,72 units picked
20931,3435,2025-10-17 13:40:56,PACKED,Oslo,12 parcel(s)
20932,3435,2025-10-20 15:49:33,DISPATCHED,Oslo,Handed to Nordfrakt
20933,3435,2025-10-21 04:47:23,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
20934,3435,2025-10-22 07:03:00,OUT_FOR_DELIVERY,Ålesund,
20935,3435,2025-10-22 12:42:54,DELIVERED,Ålesund,Left at loading bay as instructed
20936,3436,2025-10-15 09:17:54,PICKED,Göteborg,152 units picked
20937,3436,2025-10-15 10:17:54,PACKED,Göteborg,1 pallet(s)
20938,3436,2025-10-15 11:17:12,DISPATCHED,Göteborg,Handed to Polarpost
20939,3436,2025-10-16 01:50:52,HUB_SCAN,"Alnabru terminal, Oslo",Arrived at terminal
20940,3436,2025-10-20 07:31:00,OUT_FOR_DELIVERY,Lillehammer,
20941,3436,2025-10-20 13:33:17,DELIVERED,Lillehammer,Signed at goods entrance
20942,3437,2025-10-20 11:24:59,PICKED,Vantaa,12 units picked
20943,3437,2025-10-20 15:24:59,PACKED,Vantaa,2 parcel(s)
